content,sentiment
paket wifi data lancar ngomong ngomong kartu xl mohon perbaiki,0
game keren bagus,2
pembaruan yamohon dibantu,1
tolong diperbaiki secepatnya munculnya peti premium pertumbuhan pack,1
is it pembaruan handled bug diambil care of pengembang to mengeluh about bug experienced all pemain bug is mengganggu me all pemain ulasan bug in game so game play is sporty comfortable ulasan of tier restriction fitur is disturbing all pubg pemain,0
kurangi bintangnya kendala pembaruan login facebook mohon batuannya,0
main ganggu teks pertempuran game play lobi kecewa game,0
permainan menarik pantaastis tolong perbanyak datangan acara,2
nyobain pubg ya,2
ok,2
grafik terputus putus ponsel ram grafik terputus putus,1
bagus da,2
me,2
admin tolong admin ponsel kentang main pubg,0
hai tolong kurangi ukuran mengunduh,1
bagus,2
memuat disaat perang jaringan bagus hm perbaiki bintang,1
game bagus grafis pass atur sesuai ponsel admin perbaiki bug terima kasih admin,2
semoga menghibur,2
game seru bicara game mohon suka bicara diam konsentrasi,1
pubg mobile grafik jelek grafik buruk suka sukanya free fire garena teman teman suka pubg grafik buruk,1
bagus,2
ywuw,2
game bagus sayang gake berat ponsel ram teman main pubg pls pubg mobile solusi,2
login tulisan mengosongkan ruangan ya,0
memuat,2
game jelek,1
bagus membosankan variasi acaranya,1
pembaruan versi menarik grafiknya okesedkit permintaan orang miskin tolong acara kasih murah free rp ya kasih kartu rp tantangannya nyelsain misi creativ pengembang jujur rilis main game sulitan item mahal permintaan sayamewakili suara orang mampuingat admin kesenangan pemain,2
gamenya bagus,2
senang pubg bug jarang bug meresahkan suka,2
game bagus keren,2
kasih bintang ya,1
game sepi berat,0
bagus,2
masukan pubg mobile grafis optimalkan ponsel ponsel spesifikasi mencukupi main game patah patah jaringan ok bagus main perang kadang fps drop kecewa ramai mengganggu pertandingan mode fpp pemain ganti bot push pertandingan tunggu pertandingan mengurus mode tpp arus seimbang,2
mengngistal,0
bes,0
berkas tolong hapus numpuk sampahnya terima kasih,1
bagus,2
game haram,0
sulit mainnya,2
tencent tolong perbaiki ya pubgnya skin rp gerak lobi pertandingan perbaiki kasih bintang,2
masuk,1
love pubg mobile oke kasih skin aju musim inijadi bintang tambahkan mengacha skin senjata terbaru kasih material berjanji aka bintan bagaimna material menaikan retinggame,1
hai tolong login pubg server bermasalah njir in pensiun kyk,0
bagus biar penggalaman,1
pakai cheat blokir,0
bagus,0
gamenya bagus tinggal diperbaiki bug,2
gamenya bagus bug grafisnya ketahan cheat keamanan,1
sinyal hijau kadangbukan kadang lancar mohon diperbaiki gamenya seru sukses pubg,1
grafik buruk,1
game bagus,2
gamenya lancar parah ganti jaringan ganti kartu gamenya cacatpadahal main musim kecewakan diperbanyak sebanding mainnya curang,1
game suka bug mati gerak,1
tolong perbaiki bug jaringan sinyal,1
main ganggu teks pertempuran game play lobi kecewa game,0
masuk metro royale yh mengunduh versi aslinya versi kejadian kemarin selesai main masuk masuk metro tolong,1
main koneksi stabil terputus game kasih notifikasi masuk game dipulangin lobi,0
madrid kalah final,1
bagus aq suka,2
memuat ya btull jaringan stabil lancar,2
pertandingan seru,2
game bagus serulah,1
sancho henrique jesus,1
mengunduh mengulang,0
seru bagus,2
pembaruan,0
pubg main teman tiernya pubg main memandang tier,2
bagus kekurangan bug internet internetnya bagus sepi tolong peluangnya up up biar mudah spin mahal mahal dimurahkan recall recall recall habis tu bug audio rusak tu maksudnya penonton bug diganti pemainnya tolong perbaiki bug pibg keren,1
bot tier diamond lawan bot tolong perbaiki pertandingan,1
parah bug parah emosi ajaa pubg musim main kecewa jaringan hilang muncul saanya hapus instalan pubg bngsad,0
render lambat,2
kurangin kakak memorinyakita main game saingan bagus ponsel,1
game bagus nyaman main sayang krafton sportif aturan peringkat ayam dinernaik giliran cikhenturun poinnya pihakpubg mobile kraftonitu peringkat sajakita lelah,0
uxx ucucx,1
tolong game berat tolong kontrol ya,1
main game nyaman kaku robotsekarang belajar kaku kalisama swipe layar lompat lompat kacau,0
tolong perhartikan pemain spesifikasi menengah nyaman memainkan game grafik terputus putus menyebabkan lagcrash game,1
buruk game bug lancar hapus instalan,0
game grafik buruk,0
bagus game bergairah,1
catur bergegas hapus,1
spt ngefreeze lancar,1
perginya awm awm sulit flare awm mencari suplai awm awm pesta terima kasih,0
pubg berhenti kah malas main,0
game seru,2
terima kasih pubg jurang menemani bosanan game terbaik,2
misinya makan ayam dapatkan menang main pabji,0
game bagus tolong upgared biar kualitas versi versi versi bug tolong perbaikitapi game pertarungan bagus,2
game bagus,1
buang kesampah,0
kecewa dn kecewa game bermain tba mati ketahui dn jaringan sungguh mngenakn kn sinyal kuat main game nglek ktika musuh dtng nembk kecewa tolong perbaiki plnggn pahami dn jangn kau anggap sepele komentar,2
dowlond pubg coba,1
suka pubg lobi lancar jaringanya bagus tolong perbaiki,2
admin pubg mobile maksudnyatolong,1
login akun facebook,1
mohon perkecil ukuran game admin biar pemain ponsel kentang main lancar,2
gamenya bagus suka lancar pliz solusinya suka patah terkadang,2
pembaruan bug sinyal bagus freas ponsel spesifikasi game,0
pembaruan suara senjata diubah nyaman terliga bug keras,0
pemain tolong keluarkan playdot pubg mobile dikeluarin granat blue zona,2
kebanyakan pembaruan suka bug gal,0
tolong perbaiki permintaan timeout permintaan habis,2
pembaruan bug langkah suara tembakan,0
maaf ya turunkan peringkatnya bermain bug paham grafik pakai beda mobil grafiknya pecah grafik mobil rusak tembak bannya pecah maaf ya terima kasih,0
pubg anjig yok free fire,2
game rusak kontol,0
sulit peringkat membunuh membunuh naiknya cepat kurangnya kasih bintang,2
rusak masuk mode pelatihan aplikasi bug,0
mencoba,1
yagak tanyak,0
kapasitasnya android menengah,1
akun facebook login tencent teman login akun facebook,0
pubg jelasmandang diveshp poco profesional bug main team deathmatch gakeluar senjatanyaterus main peringkat memuat main game nyaman aman ajatolong diperbaiki kemudahan orang game laku,0
pubg mengandalkan acara skin game stabil ram main playernya nyata kangen pubg ramah peminat,2
kakak pembaruan ponsel iphone android ram lancar beli iphone tolong penyimpanan terima kasih,1
lancar lancar sekarabg lancar bandingkan membeli ponsel,2
tolong ya pengembang grafik terputus putus ponsel main tolong diperbaiki grafik terputus putus,1
bug,0
lancar,0
ayo permainan menyenangkan seimbang adil cheat pemain pubg indonesia pemain asing,2
game haram,0
game haram,0
minusnya pembaruan mengunduh ulang peta skin bajuskin senjatadan,0
xexe ws,1
tolong pengembang sarankan game turunkan fps dukung ponsel ok terima kasih,2
game bagus blokir mengunduh grafik bagus bagus,2
turun bug,0
terbaik terbaik,2
pubg nyaman perangkat mendukung menyebab teman teman pensiun suka main game pubg sepi tolong perbaiki bug bug nyaman mainkan tolong menandai cheat pubg,2
free fire main,1
musim lagu alan walker nyaman main berat bugjangan skin game play main kecewa musim,1
framedrop ya admin pembaruan install ulang sampah numpuk lho perbaiki ya admin jaringan aman kapasitas ponsel luas,1
install hai,2
peringatan suruh seru,0
permintaan,2
suka pubg unsur aneh kerajaan pertempuran tema berubah berat unsur merusak citra ikonik game,0
aimnya free fire,0
pembaruan terbaru,1
terbaik pubg kedepan nyahapus skin bug game,1
main random mlh kena blokir,2
game bagus seru main teman,2
bagus,2
kalianbjagan suka hina ya semangat pubg,2
bug ngefris,1
suka sumpah ok main free fire,1
all bug tencent bantu mee,0
bug tolong perbaiki ya game pubg maju,1
pubg bagus bug,2
bangga pubg,2
pubg grafik buruk,0
bintang game berat,1
game ramai bug suara musuh to perbaiki pengembang,2
pilih peta sanhok dierangel tolong perbaiki,0
maaf ya komentar ya kecewa orangnya main pubg ya mati turun,0
tolong ponsel kentang,2
memakai plug in blokir setahun pubg mohon kejelasan adil adilnyaa terima pemblokiran inii trimakasihh,0
grafik terputus putus drop dimana acara bagus menarikintinya tolong kurangin grafik terputus putus drop biarkan,1
game bagus,2
mohon bantuannya pasang,2
bug game bug login game masuknya menunda tekan masuk gamenya,1
hahahahahahahahahahahaha hahahaha hahahahaha hahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahaahahaha,0
bg tolong spesifikasi ponsel android snapdragon suka grafik terputus putus hilangkan pemain iphone,1
wewe game login perintah ganti mengatur ganti mengatur kuncinya tahan aplikasinya gambar tong sampah hapus selesai,0
ponsel grafik macet main,1
tingkatkan,2
pembaruannya ya,0
pubg bug analog gerakkan,2
bug peta,2
seandai mode malam kasih bintang,1
coba bug fatal bintang ok bintang,0
membaik maintanencenyamenurutku tambahkan senjata fallynx pubg mobile pubg pcoriginal,2
login in facebook,1
game jalek,1
lobi main memuat,0
bagus,2
lancar,0
ok biar senang,2
mohon pengembang game ringan pengalaman bermain rendah perangkat nyaman,0
ok,1
install ponsel ya ram,0
bagus,2
bagus,2
data,1
huh,1
data mengunduh peta muncul bermain,0
masuk ulang lobi mati tolong krafton,0
menyenangkan,2
tolong perbaiki jaringan iya kadang masuk kadang masuk kasih bintang ya,1
mode batel royal mode malam,2
tolong bug benarkan memuat macet masuk ulang ulang pembaruan parah,0
versi ringan kah,0
grafik hd asli gambarnya,1
game pubg bug cheat pubg sumber bug cheer park,1
kasih coba,0
pengembang tolong atasi bug muncul,1
bug meresahkan jaringan naikmaaf bintang,1
maaf versi tertingi,0
tolong atasin bug gyro gerak,0
tolong bug suara pembaruan game bermain delydan suara tembakan tunggal autobantulah perbaiki secepatnya,1
stelah diupgred dipusat menejemen sumber daya unduh trusdn unduh ttap dibukamhon ptunjuk,2
acara berat,2
pembaruan,0
bagus bg sayang senjata,1
ya kakak,2
bug terjun pesawatselalu mengalami bug,0
mengunduh peta,0
mintak tolong permudah main langsung ketemu profesional pemain langsung mengalahkan,1
tunggu sabar,2
kasih grafik super halus,1
gamenya bagus pembaruan bug malas login in,2
bagus,2
bagus musuhnya kenock,2
meningkatkan login akun,1
ok,2
coba gamenya setahu main bug pd ponsel aman,1
ya so weirdto bug,0
game hd keren,2
awas sule,2
admin pubg melaporkan pemain pubg curang menyerang membunuh teman tim mengalami tolong pemain curang blokir merugikan pemain terima kasih tanggapannya,2
rindu musim,2
game pemain positif,0
pembaruan parah,1
coba semoga bagus ya rela mengunduh game nonton black pink,1
berat game pubg,2
lancar main pakai wifi jam malam pubg,1
pubg bagus,2
mengunduh memuat jaringan vorji,1
game bagus game bugnya lancar tolong tencent perbaiki bugnya lancar,1
bagus game bosan,1
cheatnyauntuk poin menang kalah poinnya turunnya bosan main,0
seseru duludah pensiun,1
pubg sombong tantangan tantangan hidup menghancurkan free fire punyak pintu tantangan tantangan game ya punyak pintu,0
maaf ka gamenya haram,0
layar gerak bug kh,1
ok,2
antum animasi,1
ponsel ram lancar parah pakai ponsel ram ram lancar,2
pembaruan mengulang awalmana kuota,0
judge game sulitnya memanage keberlangsungan game game online adjustment ya pengembang butuh masukan pakai emosi haha main versi temukan bug,2
game mengerikan tukang nyampah ngambil membunuh orang,2
admin akun pubg masukkan sandi ponsel betol,2
game bagus seru,2
mengunduh masuk error,0
pembaruan bugnya tanda teropong bidik muncul nyaman klwginitolong benari deplo paksa turunkan peringkat,1
pembaruan pubg buruk,1
game haram mobile legends,0
pembaruan berathapus cache pembaruan aplikasi la,0
miminpubg ganteng tolong grafik dibuka ponsel kentang tolong yaaplis admin ganteng ya tolong ya retas,2
permainan erangel normal transparan tolong perbaiki,0
bug habis recall jaringan ms pakai wifi menyedihkan sepi peminat,0
kemari cheatnya iya tembak duluan jatoh tembak langsung mati,0
login bug twitter tu akun mohon cepat betulkan bug,0
kasih lh hoki,2
bug jalan lompat rumah,0
install bantu,0
bagus,2
game na jelek,0
bagus,0
kangen game sayang ponselku mendukung,0
game bagus,1
kurangi bintangnya kendala pembaruan login facebook mohon batuannya,0
game halram,1
habis pembaruan bug teman mobil peta ya,2
bagus,2
lancar pembaruan turun livik musuh ponsel pakai grafik pakai grafik rendah sedihnya,1
seru aselii tolong cheatnya kurangi kebanyakan less recoil bullets tembok retas esp,2
halo tencent tolong gamenya kurangi ponsel android ngelaik pubg terbaik saranya terima kasih,2
buatlah sprti pubg cina karakter cantik game playnya menarik,2
game bug up det bug main pubg meding main free fire yok main free fire,0
pembaruan bug urus,1
maaf pemain pubg menghapus game mengunduh game login akun google gagal bertuliskan sistem mengalami kegagalan jaringan normal normal tolong beritahu berbuat bermain akun harap pengembang game pubg,1
gacha anjing batas legend,0
game sekedar hiburan perempuan memakai baju laki karakternya bajunya telanjangtidak baikpakai baju sopan,1
jaringan lancar roll mengecewakan pembaruan,0
gamenya bagus bug tolong tolong perbaiki gamenya,2
kemarin akun dipinjam teman pensiun main merit tinggal merit tolong permudah mencari merit,1
disayangkan mode pilot khusus penembak jitu nyaman game,0
game berkualitas terbukti banyaknya bintang server buruk ditambah bug terselesaikan,0
islam kasih bintang maaf ya,0
terbaik,2
game grafik buruk,0
informasi ngantemi monton,0
seru game pubg mobile game epepkarna game free fire game burikplayernya tololtololbeban keluarga lupa,1
game bagus,2
pembaruan semoga perangkat buka fps halus pengaturan snapdragon layar is macet on ultra halus be stingy buka fps auto penuh bintang mengikuti,0
tolong adakan fitur blokir sm selamat ulang kesal mati bokong,2
game haram,0
pubg haram,0
mencoba main kemarin,2
bagus,2
akun verifikasi ganda mengkaitkan nomor ponsel nomor ponsel nomor ponsel,2
game main cheat kena deteksi perilaku pertandingan normal dipantau ketat melindungi lingkungan permainan pemeriksaan keamanan ketat pertandingan game,0
jelek,1
bagus,1
bagus,1
bug musuh cheat recoil,0
bug de benarkan skin keluarkan maim ultimet arena bug najissa,0
luh we,2
mohon maaf pensiun dr pubg perangkat mendukung bilang pubg menurunkan ukuran kenyataan ukuran,0
tolong perbaikan bugnya,2
mantep,2
game nyaman nyaman segi ukuran mohon dikecilkan biar pemain nyaman patah patah,1
cheat,0
terhormat tencent games main namanya pakai cheat akun kena blokir mohon bantuannya,0
parah bug koneksi kacau balau,0
kecewa ponsel dukung bermain bug senjata pakai teropong bidik senjata bentuknya bug sinyal mikrofon berharap mengatasi,0
menghibur,2
game berat tencent kecewa beli rp baju gerak lobi royale pass baju gerak pertandingan terima kasih memperbaiki bug,2
bagus kerja pubg,2
bug kontol,1
gm lancar sinyal bagus,0
memuat ya btull jaringan stabil lancar,2
kasih bintang grafik terputus putus drop pubg mobile pubg main fps jam turun pubg mobile fps grafik terputus putus drop musuh aman zona mengganggu tutup tempur gyro menunda terima kasih tanggapan,2
suka hiburan,2
dengarkan permintaan hati teraniaya sunyii arti hidup,0
kasih bintang login akun apapun semoga cepat diperbaiki gamenya memakai akun tamu akun sultan akun satunya,1
terima kasih pubg meningkatkan anti cheat pengaruh anti cheat pubg bypass cheat kuat bypass meningkatkan ya anti cheat heheheheh,2
game pertarungan seru,2
oke oke uji ya,1
doneloadd,0
coba,2
bilang bug ponselnya salah lemah beli ponsel pakai snapdragon,2
kakak cobalah skin mobilnya pembaruan berharap mobilnya pembaruan pesawat,0
gamenya patah patah ya error memuat jaringan bagus,1
kakak,1
gamenya bagus bug pertandingan game tulisan hitung mundur hilang musuh berkedip mengganggu bug dimana menyaksikan teman main,1
halo sayang,0
pembaruan game berat ak hapus pubg bosan pubg mempertimbangkan ponsel bagus ponsel kentang,0
masukan admin dev tingkat infinite random pertandingan lobi menggantikan pemain random tim kekurangan orang menemui vs vs tim random lobi acara adakan hadiah trial orang malas selesaikan misi hadiah trial adakan eventberi hadiah permanen pemain berlomba,2
