content,sentiment
hai dev ni game dah di perbaiki terima kasih kerja kerasnya dan ada masalah lagi ya itu delay aku mau mencet tombol peek and fire malah ga kepencet padahal tombol sebesar apa iya kurang besar lagi juga ada lagi ya itu tim aku belakangan ini dapet tim noob saat peringkat platinum tapi saat aku masih peringkat gold dapet nya tim pro ini gimana tolong pisahkan player noob sama pro biar tim ga terbebani,neutral
bagus banget gamenya,positive
game ini ada sedikit masalah kenapa akun aku yang dulu hilang padahal hp aku lupa sandi terus ke reset nama akun aku yang dulu abyan yang sekarang abyan tolong kembalikan akun aku yang dulu kalo ngga aku kasih bintang,positive
wow sangat jelek,positive
sering terjadi bug mic dan lag,neutral
makin di update makin lemot nih game aneh tolong kesadran dirinya untuk memperbaiki masa kalah sama game sebelah,negative
pubg sekarang terlalu banyak cheater sdah di report msih bnyak jga edit fix uninstall pubg cacat terlalu banyak cheater tutorial cheat sampe unbanned banyak di youtube bikin sia main pubg gk seasik dulu kalo ada bintang minus kukasih minus,negative
ko sekarang jadi lemot banget ya kak tolong diperbaikin ya,negative
ringanin sedikit gamenya hp saya hampir tidak sanggup lagi,negative
its so weirdto many bug,negative
bagus sih tapi ada ngelag nya dikit,positive
game apaan si ini udah donwload mau selesai ulang lagi bg ngabisin pake gw aja,negative
gemanya bagus segi grafik bagus kendaraannya juga bagus tapi saya minta di apdet selanjutnya tolong tambahin tank dong pasti tambah seru terimakasih,neutral
dari pada update update hal hal baru mending perbaiki dulu bug bug nya percuma semakin realistis game nya semakin banyak bug nya,negative
bug gyro game lain kaya cod apex new state gyro ku aman pas pubg main macht gyro nya gerak sendiri dan ga bisa di arahin tolong perbaiki bug di next update,negative
sering nge bug,positive
dwonload udah kali pas mau di pasang ga jadi ada kek peringatan padahal penyimpanan masih besar,negative
cemas celana masuk shild,neutral
gamenya seru tapi semenjak ada aturan yang tiernya jauh dibawah gak bisa mabar lagi sama teman,neutral
data map yang sudah di download hilang,negative
respon panitia lambat ada team teaming masa di ban cuma tahun permanen lah turney sekelas sea masa gini,negative
selslu leg bila sudah turun padahal jaringan pul pake waypay juga tetap legg,neutral
games nya bagus banget cuman kebanyak bug nya seperti di lobby rp tertutup lah dan lain lain,positive
aku belum pernah bermain pubg,positive
game nya bagus tapi jaringan nya lambat tolong di perbaiki,positive
tolong dong kuota nya jgn boros boros amat kasian yg masih maen pake kuota plis update kedepannya kuota nya jangan boros boros ya game nya udh bagus kok,neutral
maaf gw bocil,negative
lumayan ngeselin si bu nya co,positive
game bagus,positive
untuk developer tolong atasi bug saat respawn nya dong,neutral
sering masuk tayangan ulang padahal sudah picik lanjutan lobby,neutral
kurang bagus menurutku,positive
halo bang tencent aku suka game ini membuat aku menjadi pro seperti btr dan aku sering menghabiskan uang ayahku untuk top up game ini karena game ini aku jadi beban orang tua seperti temanku gilbert terimakasih tencent,positive
ini games permainan nya imbang masa lv sama lawan nya lv atas lama jadi seru imbang jadi males maen nya juga tolong imbang kan lawan nya biar sesuay mana lawan nya kuat lagi,negative
game battleroyale terbaik tetapi banyak bug dan chiter,neutral
tolong di perbaiki bug keluar sendiri udah berkali kali keluar sendiri tiap mau chicken dinner malah keluar trus di suruh download data lagi sangat ngecewain,negative
makin lama makin ga seru asu,neutral
bagus hd tapi pusing gw mainnya,neutral
game nya bagus tapi ada satu masalah yaitu sinyal nya jelek setiap aku login ke papji nya kok tiba tiba server tidak merespon dan ping nya juga naik turun padahal buat buka yutube lancar lancar saja padahal tidak ada aplikasi di latar belakang tolong di perbaiki secapat nya demi kenyamanan pemain sinyal jelek cok anj,negative
dari pengalaman saya main game ini saya merasa puas sekali dari segi event gameplay dan yang lain,positive
gk ad alok nya,neutral
geme nya ngleg,negative
saya sebagai pemula cuma bs kasih bintang gamenya sih enak seru bs mabar on mivlc dan map nya jg luas sangat bagus akan tetapi pas ngebug uh kesel gua tp gua gk ngenyalahin game kok mungkin saja jaringan di tempat gua kurang stabil dr keseluruhan nya sih sdh bgus hnya saja kurangi apdate aj,neutral
untuk pubg tercinta saya sangat mengeluh karena server sering down dan teman team tidak setara dengan musuh dimana team musuh jago sedang kan team saya masih pemula,neutral
grafik mentok di hdmending pubg new state grafik lebih memuaskanketimbang pubg original,negative
pubg gg,positive
coba dulu mudahan tidak bug,neutral
geme,neutral
seru sih tapi ram nya gb,negative
gema ajing gema babi,negative
kalau makan paket nya banyak atau sedikit kalau banyak aku kasih bintang kalau sedikit kasih bintang,neutral
gua baru dauload,positive
warnya gk seru,neutral
mohon perbaiki bug dari sisi jaringan hingga map yang tersedia karena bug di play game itu menyusahkan player lain,neutral
game berat,negative
tolong lah bug suara itu setalah update game play jadi delydan suara tembakan single padahal itu autobantulah perbaiki secepatnya,neutral
tolong di perkecil size update nya,positive
level vs,negative
game yang penuh bug dan cheater apakah anda merasa sudah memberikan yang terbaik buat player ingat game gak bakal bisa bertahan tanpa kuantitas player maka berikan kualitas buat player mobil bisa setengah bodi masuk pohon aneh player dibuat lag truss game sampah kah nyesel beli royal flush cheat baru damage gak jelas nembak badan peluru langsung knock,negative
game ini bagus tapi tolong diperbaiki karena saya sering kali kalo main squad teman saya sudah main tapi saya masih loading saat sudah selesai loading saya langsung mati karena di tembaki musuh terus menerus jadi tolong diperbaikinya,neutral
masih bertahan dri wlaupun tman pda pensi smua,positive
bintang dlu soalnya baru nyoba nih gamekalau menurut aku bagus nanti ku kasih dah,neutral
livik yg dulu lebih bagus dari livik yg sekarang biar sampe kapampun saya tetap sial dan akan slalu sial karena skin yg saya harapkan tidak pernah saya dapatkm glacier,positive
bagus cuman terlalu mahal tuk agrep nya,neutral
hm aku suka pubg asyek permainan nya min,positive
banyak cheater sekarang,negative
mungkin bisa dikembangkan grafiknya agar mendukung player dengan kualitas device rendah seperti saya,neutral
balikin pubgi kaya dulu woe baru main lagi udah banyak yg brubah jadi gk enak kali,negative
min sesekali colaboration sama nekopoi dong pliss,neutral
saya sudah mainlalu saya keluar dari game man masuk dengan akun barumain lancartapi pas saya mau masuk lagi pake akun lama tidak bisa masukkarena pas saya keluar dari akun yg lama saya habis update dan masuk pake akun baru belum diupdatedan saya disuruh updatetapi saya sudah update berulangulang tetep saja bisa masuk gamejadi tolong bagaimana caranya saya bisa masuk game lagithanksgamenya saya suka dan bisa menghibur,neutral
cpet di benerin lah tencent masak mau maen stuck di loading mulu hadeh,negative
buat masuk kelonin harus punya koneksi internet yang lancar sama ada beberapa bug yang ngerepotin bagi player pubg kayak bug ganti kamera ke fpp jadi bug karakter jadi tpose saat ke fpp dan tidak bisa memakai granat menu memilih loot heal dan granat yang udh di kumpulin gak muncul dilayar udh sekian terima kasih,neutral
sering terjadi frame drop fps padahal ram kosong penyimpanan luas aman ni gamenya msh sering frame drop tolong di perbaiki ya,positive
mohon maaf ketika sedang bermain jaringan sangat rendah merah kuning padahal saya menggunakan wifi,positive
game termantuls,negative
ok,neutral
tolong untuk player hp kentang di maksimalkan lagi biar makin rame dulu ram gb enak bngt buat main sekarang gb ke poto kopi lagi ngeprint rusak nah itu parah,negative
baik,neutral
hape kalian aja yg kentang,positive
haram,negative
cuman frame doang siipadahal hp mumpuni,positive
daveloper mohon kalo beri musuh yg seimbang tadi saya kalah sudah kali,negative
game nya bagus tapi sayang suka ngelag padahal jaringan lancar dan juga update nya jangan terlalu jga para player pasti minggir liat upadtenya,neutral
gem asu gem haram aku instel gak kenak,negative
kok aku blom dapat notify update nya padahal teman yg lain udah,positive
masok pak eko,neutral
game fps yg terlalu mudah kebanyakan bot atau ai,positive
tolong optimal kan agaar tidak banyak bug,neutral
pertama kali rilis pubg adalah geme yg sangat di minati ole banyak orang mulai dari anak anak sampay orang dewasa tapi sayang akir akir ini pubg haya bisa di mainin sama orang yg hpnya ram keatas bagi yg ram tiga sangat berat dan lelet tolong di perbaiki terimaksi,positive
permai yg sangat jelek,negative
erorr setelah di update,neutral
gamenya sangat bagus tp knp setiap ketemu musuh selalu patah patah gamenya padahal jaringan lumayan bagus,positive
apk nya bagus,neutral
dwonload udah kali pas mau di pasang ga jadi ada kek peringatan padahal penyimpanan masih besar,negative
thank you pubg hoki gw,positive
ini game nya sangat bagus,positive
hah setelah update wow lag parah,negative
game nya terlalu berat jdi tolong ringan kan game nya agar nanti banyak yang download,negative
keseringan update klau gk di update pasti gk bisa buat main belum lagi map game mode didalam nya gk langsung ikut ke update hrus update sendiri satu gini amat ya min klau tencent mau cari untung,negative
yth developer pubg mobile untuk memantau perkebangan terkait isu bug yang ada didalam game terutama saat terjun dari pesawat saya sering kali mengalami yang namanya perasut berputar saat lompat dari pesawat bahkan sering kali saat sudah mau nyampe didaratan dan bug yang sering saya alamin saat lagi sembunyi dibalik tembok saya selalu terlihat oleh pihak lawan dan smoga sekiranya untuk update kali ini ada perkembangan yang bagus untuk performa dalam bermain thanks,neutral
good job,positive
sangat tidak cocok untuk device kentang seperti device saya yang memiliki prosesor mediatek dan semoga diupdate selanjutnya lebih mengoptimalkan kelancaran saat bermain game nya sudah sekian terimakasih,negative
game nya cukup bagus tapi beberapa orang kebanyakan sering berkata kasar,neutral
gacha terlalu hoki,neutral
bug reccal masih belum di perbaikimohon pihak developer untuk di fix bugnyasekalian bug landing yang tibatiba loncat ke atas setelah itu matitolong di fix juga,neutral
visual ray ga di banned ya mantab sih sampe conquerror ngpush pake visual ray pantesan rating turun ga serius menangani cheater sekalian deh auto aim trus ada dinding pelindung trus jumpshoot an trus tambahin skin yg nambah damage wkwkwkwk,negative
bagus,positive
entah kenapa waktu main keluar sendiri waktu masuk sudah ndk bisa terus sering lag di permainan padahal sinyal sudah bagus dan kualitas gambar udah di turunin,negative
koneksi sering tiba hilang di saat in game maupun saat di loby dan bug saat bermain tdm sering terjadi,neutral
kenapa lama betul aku masuk pubg plislah,neutral
mohon di perbaiki soalnya gua sering banget kena bug waktu di atas pesawat trus ngga jelas gitu yg kelihatan cmn sayap sama ekornya doang trus kita turun di ruins tapi kok gua ad di paradise mohon di perbaiki bang skian trimksih nanti kalau udah nggak ad masalh gua kasi bintang penuh buat pubg mobile,positive
gak tau kenapa akun aku selalu kena tekeluar bisa seminggu dua hari padahal gak pake cit tolong yah jan diulang lagi pubg,neutral
bagus,positive
ini masukan untuk pubg mobile penting banget grafis optimalkan lagi hp saya hp spek sangat mencukupi untuk maen ni game agar ga patah patah masalah jaringan ok bagus sangat tapi saat maen lagi perang kadang fps drop saya agak kecewa apa lagi saat tempat ramesangat mengganggu dan satu lagi untuk mact mode fpp kalo ga ada pemain mending ganti ajah sajah ama bot mau di phus percuma selalu ga ada pertandingan nunggu lama lama ga ada pertandingan jangan ngurusin mode tpp ajah tapi arus seimbang,positive
coba,neutral
game haram,negative
makin berat game nya user hp ekonomi menengah udh ga bisa maenin ini game terlalu banyak mode game yg ga penting,negative
karna tidak bisa di buka jadi saya uninstall lalu download kembali mohon di perbaiki lagi,neutral
ketika saya login saya di minta update sebesar mb terus di susul update sekitar mb dan itu sudah saya selesaikan saya keluar dari game coba login lagi dan minta update lagi sama seperti yang saya lakukan di awal dan saya lakukan itu sebanyak kali ga bener setiap login di minta update mb mulu kalo gitu terus kuota internet nya habis buat update bukan buat main kecewa sekali,negative
game ashu edit bug damage,positive
ya cukup bagus gamenya tapi tolong untuk di kurangkan mbnya dan tambahkan grafik paling jelek supaya hp jelek bisa bermain,neutral
kalo bisa ga usah update karena banyak player hp nya ga kuatkalo nya kaga update mungkin banyak lagi player yg main seperti dulu,neutral
dikit dikit iklan,positive
permainan baguss tapi kok pass login ssh kali,positive
lagi lagi tidak support buat ram,negative
gamenya udh bagus tpi kok agak ngelag ya padahal hp udh mendukung smpe hd sinyal jg udh bagus tpi jg ad beberapa bug yg ngeselin kyk suara ilang atau baju udh dipencet gabisa ganti,neutral
mayan,neutral
bang kenapa mode metro royale dihapus bang plis balikin mode metro royale,negative
ngeframe banyak bug dan terlalu besar size pubg,negative
makin hari makin berat game nya,negative
terima kasih,negative
asik game nya,positive
sering mengalami frame drop tolong di perbaiki,neutral
setelah uptde versi terbaru bagi saya hp ram jadi susah main ngelag,positive
plise buat tencent turunin lagi dong data nya sekarang ram gb ke bawah sudah ga pantas lagi main pubg,positive
