content,polarity,label
samsung galaksi bug grafis hitam bermain tolong perbaiki bug musuh didalam gedung bangunan rumput teropong berwarna hitam,-0.1111111111111111,negative
tolong diperbaiki secepatnya munculnya peti premium growing pack,0.0,neutral
game rusak rank silver petemukan rank conqueror pubg rusak,-0.6666666666666666,negative
mantap,0.16666666666666666,positive
login otorisasi dibatalkan,0.0,neutral
tolong kualitas sinyal diperbaiki membosankan vpn sinyal sinyal,-1.0,negative
bagus,0.7,positive
bug terjun pesawat,0.0,neutral
bug cheat berserakkan sampah,0.0,neutral
download lihat ulasannya bug perbaikan pubg rindu main pubg,0.0,neutral
gara gara blackpink konser,0.0,neutral
tolong tier diamond turun diamond main mode klasik peringkat tolong,0.05925925925925924,positive
admin bug tombol bom healing kadang hilang mengesalkan banget sisanya ok ok bug tombol hilang mengesalkan banget semoga cepat fixed admin,0.08666666666666667,positive
masuk pubg service obb,0.0,neutral
menantang,0.0,neutral
bug perbaiki,0.0,neutral
bagus,0.7,positive
tencent mantap cheat harap tindak lanjuti semangat,0.0,neutral
bosan anjing,-0.4,negative
game bagus seru kadang sinyal wifi buruk permainan cek sinyal kuat,0.05555555555555555,positive
bagus,0.7,positive
cheat,0.0,neutral
mantap intinya,0.8,positive
bagus,0.7,positive
cheat,0.0,neutral
game pakai kouta mati kouta kasih bintang,0.15,positive
server menanggapi maksudnya musim poin push conqueror ketinggalan error hai tencent handphone sinyal telkom jelek sulit login hai,-0.3,negative
game sepi,-0.2,negative
give pubg mobile ringan,0.4,positive
kali kasih disconnect uc,0.0,neutral
mohon kembalikan pubg penggemar,0.0,neutral
marah emosi banyakkan bug jane senang,0.15000000000000002,positive
tolong atasi bug tdm admin report berkalikali bug contohnya musuh peluru helm rompi,0.0,neutral
pembaruan,0.0,neutral
update merasakan handphone freeze update handphone freeze tolong fixed,0.1,positive
bug suara senjata login pakai twitter,0.0,neutral
seru belajar musuh hebat plus kasih musuh kaya belajar,0.5333333333333333,positive
bugnya berpikir asyik main gerak mati kocak sumpah,0.4,positive
give glacier,0.0,neutral
ringan buatkan grafis ringan biar main handphoneku kuat,0.41111111111111115,positive
tolong kasih senjata skin pakaian keren mohon musuh sulit kasih musuh bodoh bodoh kemenangan main pubg,-0.38541666666666663,negative
pubg mobile berat pindah pubg state grafis bagus ringan,0.3,positive
bagus game download sinyal bagus,0.3333333333333333,positive
kadang main teman knock tulisan,0.0,neutral
pubg lari lambat lompatnya rendah lemah tentara kuat lemah tolong diperbaiki lari lompatnya efeknya bagus,-0.1875,negative
suka game jelek,-0.6999999999999998,negative
update game jualan handphone kasihan player menikmati game spesifikasi handphone menanggung frame egois developer player game mati game sultan tampilkan play store handphone mendukung,-0.2857142857142857,negative
gamenya bagus bug android tolong tencent perbaiki bug,0.14999999999999997,positive
bagus,0.7,positive
game berat sinyal,-0.30000000000000004,negative
berat,-0.2,negative
mode arena magazin reload peluru stock musuh reload berkali,0.5,positive
tolong bugnya perbaiki update bug tembak musuh sinyal enak hit parah bugnya parah,0.35,positive
bagus bug mengambil item drop item langsung freeze gamenya relog login bunuh bot,0.39999999999999997,positive
keren,0.35,positive
sinyal sinyal bagus game sinyal labil berpengaruh permainan mohon tencent diperbaiki,0.14999999999999997,positive
tambahkan peta lihat arah masak lihat peta posisinya cari tutorialnya youtube temu,0.0,neutral
ok,0.5,positive
hai pubg mobile download pubg mobile masuk game touch screen sentuh,-0.4,negative
gamenya lumayan seru gamenya suka bug orang orang bilang game game haram,-0.06250000000000001,negative
koneksi stabil menerus jaringannya bagus,0.7,positive
ok,0.5,positive
mantap,0.16666666666666666,positive
game pubg grafis buruk,-0.36666666666666664,negative
game haram,-0.4,negative
game update update,-0.4,negative
kakak mencoba permainan kelebihan game grafiknya bagus banget mode gamenya banget kekurangannya data dalamnya data dalamnya salah download habis giga byte kakak disitu terkejut download data dalamnya segini pantasan main game handphone kentang handphone tolong diperbaiki,-0.13061224489795917,negative
lumayan sinyal stabil,0.25,positive
lumayan game ukuran giga byte bisalah menyiksa handphone jadul rendah,0.12999999999999998,positive
sedih berhenti main handphone mendukung memainkan game teman teman berhenti memainkan pubg device kompatibel tencent tolong diringankan game device bermain,-0.2625,negative
uninstall download alasan bug mati spesifikasi teman recall bug berlanjut masuk rumah looting jatuh recall recall teman bilang recall diam akunya masuk rumah loot kecewa,-0.1,negative
cheat bug sinyal render,0.0,neutral
kurangi naikkan,0.0,neutral
pensiun gara pubg berat,-0.2,negative
tencent curang kill death rasio ketemu player kill death rasio adu adil,0.7,positive
main pubg,0.0,neutral
damage rompi musuh tebal sulit mati ya hit mati disampah tim kill harap diperhatikan developer,-0.4,negative
game bagus,0.14999999999999997,positive
game main kakak lelah lelah menunggu download kakak,-0.4,negative
coba kolaborasi free fire,0.4,positive
tolong perkecil ukuran update,0.0,neutral
game bagus game teknis sinyal bug main game sinyal bagus lag ampun tolong diperbaiki level invinite,0.06296296296296294,positive
bug memperbarui kali kali bosan update,-0.5,negative
game ramai suka patah patah maaf bintang menyesal terima kasih level infinite,-0.42500000000000004,negative
game call duty mobile update download ulang resource download mengesalkan mengesalkan paket data internet habis download ulang resource pack bodoh update update update update download resource pack,-0.6,negative
terbaik,1.0,positive
koneksi bermasalah login play match lambat loading pubg dukung indosat seluler telkomsel aneh kartu biar enak main sinyal bermasalah telkomsel lancar hahaha,0.19,positive
bangunan perbanyak senjatanya turun biar kalah senjata bangunan senjata tolong,-0.15555555555555559,negative
cheat mengecewakan,-0.6,negative
admin tolong dipertegas banned player cheat admin lihat cheat pakai magic bullet laporkan kali cheat akun sultan laporkan tolong tim suruh teliti lihat player pakai cheat,0.2,positive
jelek game haram,-0.55,negative
update sesuaikan lihat mega byte update giga byte,0.0,neutral
bug game pubg ayolah perbaiki malas rank turun gara bug meresahkan,-0.4833333333333334,negative
grafis turuni render,0.0,neutral
mantap,0.16666666666666666,positive
turun peminatnya kapasitas pemakaian memori harga barang event mahal free fire bug bosan,-0.19999999999999998,negative
mohong perbaiki lag bug koneksi diperlancar,0.0,neutral
game update menarik membutuhkan ruang,0.5,positive
event,0.0,neutral
bagus,0.7,positive
bagus,0.7,positive
menghina handphone kentang menyimpan mobile legends pubg super sulit apex legend,-0.3888888888888889,negative
seru bagus,0.5,positive
login,0.0,neutral
madrid kalah final,0.0,neutral
game bagus,0.14999999999999997,positive
game bagus anak good game prone anjing,0.3333333333333333,positive
kakak giga byte lag frame,0.0,neutral
bagus menarik,0.6,positive
ok,0.5,positive
minimal terkadang frame,-0.3,negative
masuk,0.0,neutral
dasar game haram masjid game tembak patung,0.0,neutral
tolong dukungan handphone kentang main,0.0,neutral
game bagus gameplay grafis sayang banyakkan bug contohnya bug misi royale pass lelah menyelesaikan misi royale pass lobi royale pass misinya selesaikan,-0.0666666666666667,negative
update bagus banyakkan update,0.7,positive
bagus harga uc pubg kurangkan,0.7,positive
kecewa update,-0.75,negative
game haram,-0.4,negative
mohon pisahkan pengguna android iphone memengaruhi game play pemula sekian terima kasih mohon tanggapi,-0.4,negative
game kalangan berubah game sultan player gratiskan gigit jari,0.4,positive
berat,-0.2,negative
mengambil grafis aduh,0.0,neutral
kasih bintang mudah mudahan update bagus permainannya,0.26666666666666666,positive
pubg haram bohong canda haram game seru tolong uc gratis,0.35,positive
bagus,0.7,positive
anak babi download,0.0,neutral
game kesal update masuk game bug unduhannya peta unduh unduh ikon unduhan muncul,-0.4,negative
bercanda,0.0,neutral
bagus,0.7,positive
sisi pubg peningkatan player sulit pengalaman bermain game bug game patah patah frame drop lag pertempuran sinyal hijau sinyal diatas merah mengecewakan player pubg tolong perbaiki menyuruh pusat pelanggan game,-0.3,negative
tolong keringanan game bos,-0.4,negative
developer habiskan kuota main game download masuk download play store download teraman developer suka menyulitkan player bagus sinyal mega byte second lag kasih start game menyulitkan,-0.18333333333333335,negative
login,0.0,neutral
game aneh tim knock knock giliran knock kadang kadang knock,-0.225,negative
kasih bintang takut rusak,-0.04999999999999999,negative
game bagus suka sayangkan kali update download ulang peta skin inventaris shop perubahan tambahkan peta skin download ulang fitur download mengunduh orang install pubg mobile salah alasan malas bermain pubg,0.009999999999999986,positive
mencari match solonya banget push tolong solusinya,0.2,positive
mantap,0.16666666666666666,positive
lag malas main,-0.25,negative
berat handphone hemat,0.0,neutral
update bangsat,0.0,neutral
enak game seru,0.3,positive
update lag koneksinya stabil,0.0,neutral
hahaha download game kadang vila rusak,-0.20000000000000004,negative
maaf admin ukuran game kasihan handphone kentang main bergabung game update kurangi ukuran game terima kasih,-0.2722222222222222,negative
bagus,0.7,positive
lumayan bagus,0.475,positive
game habis sinyal kuat banyakkan bot sepi lari plan melamun sepi tembakkan peta berat handphone orang isinya game menghabiskan data pikir pakai otak game bagus bintang dikasih player muak muntah bintang peta mode habis mati zona merah bantuan bos,-0.053333333333333344,negative
login pubg tunggu jam masuk login gamenya bagus grafis keren bug terima frame panas bermain game pubg mobile mohon perbaiki developer sekian terima kasih,0.22499999999999998,positive
mainnya,0.0,neutral
kasih bintang lihat teman main mati selala macet sinyal bagus,0.3333333333333333,positive
game membosankan teman pensiun main gamenya berat lag biar parah pakai lag parah,-0.575,negative
data frame mohon atasi,0.0,neutral
suka metro royale,0.0,neutral
bagus,0.7,positive
suka banget game pengalaman sayang bugnya mengganggu kenyamanan mainnya pertempuran,-0.1,negative
terima kasih luck air drop isi sukai nama akun setelan olahraga kuning,0.0,neutral
mantap,0.16666666666666666,positive
mantap error giroskop error restart handphone,0.8,positive
bagus,0.7,positive
rating bintang hoki hajat tolong kedepannya gacha kasih hoki kakak iri,0.0,neutral
mantap,0.16666666666666666,positive
game sultan handphone lag perbaru coba kakak kasihan kakak bantu handphone nelayan penggen sultan aplikasi pubg kuat memuat alat game room master handphone memuat,-0.11666666666666668,negative
game bagus enak main sayang krafton sportif aturan rank chicken dinner giliran chicken turun poinnya pubg mobile krafton rank push lelah,-0.21944444444444444,negative
sulit masuk mode game rank rank,-0.625,negative
game bagus main random squad mac banget menunggu menit masuk game,-0.08000000000000002,negative
keren,0.35,positive
device unlock fps game refresh unlock hight,-0.4,negative
garena tolong perbaiki bug suaranya,0.4,positive
bagus,0.7,positive
gamenya bagus banget update bug malas log,0.016666666666666646,positive
game lag mengecewakan,-0.5,negative
tolong tencent baca pesan player coba pisahkan bot player tim lelah banget main solo squad squad,-0.4,negative
download paketan habis paketan habis install ulang babi,0.0,neutral
ok,0.5,positive
handphone kentang wifi bagus main looting senjata tembak musuh kaya tembak cantik,0.6416666666666666,positive
update versi sabar,0.0,neutral
disuruh izin akses media izinkan kebuka pubg jelek banget,-0.9099999999999999,negative
kualitas grafis buruk koneksi,-0.3499999999999999,negative
masuk akun,0.0,neutral
halo pubg terima kasih mainya pindah free fire maaf main pubg pubg terima kasih,0.022222222222222216,positive
berat game handphone kentang,0.0,neutral
tolong admin kali update bugnya kali suara kendaraan hilang perangnya jelek contoh warna kotak pelurunya bagus cerah kotak peluru free fire grafis buruk pubg,0.1333333333333334,positive
main lag jaringannya main livik lag kesal mohon diperbaiki sinyal permainannya level infinite,-0.4,negative
game basi,-0.45,negative
sinyal turun,0.0,neutral
update update ulang,0.0,neutral
perang berhadapan peluru kadang tembakkan terhenti kadang terhenti bergerak pengguna redmi salah grafis pengaturan,-0.5,negative
perbaiki server keluarnya sinyalnya,0.0,neutral
free fire pindah pubg,0.4,positive
suka game main teman pilih pilih lag sinyalku bagus tolong perbaiki kaya,0.5375,positive
free fire,0.4,positive
tencent anjing,0.0,neutral
bagus,0.7,positive
hahaha game,-0.1,negative
tencent krafton akun kredit skor teman mohon tambahkan kredit skor tencent krafton,0.0,neutral
little lag ok,0.15625,positive
update giroskop diatur aktif fungsi,-0.13333333333333333,negative
ditemukan bug,0.0,neutral
ramah main bareng teman pakai akun guest,0.375,positive
update makan memori,0.0,neutral
game haram,-0.4,negative
tolong bug pelurunya meresahkan bug terdengarnya step jejak kaki musuh,-0.04999999999999999,negative
game haram bodoh game bodoh,-0.6,negative
update mohon dibantu,0.0,neutral
