content,sentiment
Kok akun saya kelur sendiri? Masuk lagi malah ngk bisa kenapa nih?,negative
"Maaf sebelum nya.. Saya adalah player lama di PUBG tapi saya sempat menghapus game ini, dan sekarang saya ingin mendownload kembali game ini, tapi mengapa di saat saya ingin login dengan akun Google selalu gagal..? dan bertuliskan ""sistem mengalami kegagalan"" Padahal jaringan saya normal normal saja Jadi tolong beritahu saya harus berbuat apa? Karena saya ingin bermain menggunakan akun lama saya.. Saya harap jawaban dari kalian para pengembang game PUBG ini.",neutral
Gemen nya sudah bagus tapi sangat di sayangkan sering terjadi nya bug dah leg pada saat di maain kan dan juga sangat boros Kouta pada hal udh bagus hd,neutral
"Game nya bagus cuma buat hp kentang lumayan berat ya,katanya grafis super smooth bakal ada tapi kok belum ada ya?",positive
"Huhhh sebelum update gw bisa balance, lancar tanpa kendala, tetapi kenapa pas update malah balance lag banget 🤧🥲",neutral
Masih ada hacker nya haduh,negative
Gak bisa macth making...,neutral
"Mantap Gw main di karakin dapet rudal terus, ku ratain 1 map",positive
Musnahin cheater no recoil kntl,positive
Please delete Metro royale it used a lot of memory and lag my phone,neutral
"Masih 3 bintang untuk PUBG MOBILE, kendalanya masih belum diperbaiki dan kendala yg menurut saya ngeselin adalah bug yg dimana saat di recall, teman satu tim semuanya ngebug di tempat terakhir sebelum saya di recall, dan juga frame drop ketika meneropong tempat seperti midstein dan map lainnya dari jarak jauh menggunakan 3x dan selebihnya, mohon untuk update diberikutnya di perbaiki lagi lah kendalanya agar bisa main dengan leluasa :(",neutral
"Developer terhormat saya ingin menanyakan sesuatu,kenapa setiap kali ada musuh di depan saya, kameranya selalu stuck,gak bisa digerakkan. Apakah ini bug...??, Atau game mekanik...?,kalau ini memang bug tolong diperbaiki...!",neutral
Saya suka game pubg,neutral
Game haram,negative
Makin kesinih makin buruk pake wifi pake jaringan data tetep sinyal jelek sudah satu bulan full ga ada perubahan sinyal sinyal sinyal sinyal super bad,negative
"Padahal password + email udah bener tp kok failed to login??? sinyal wifi full padahal ga da kendala apa"" di sinyal",neutral
"Om kenapa ngak se enak seson dulu lagi om,yang ada lagu alan Walker on my way.tolong kasih penjelasan yang bijak om🗿",negative
"Updatenya bagus gua makin suka sama game ini. Tapi kadang gua suka ngalamin 
patah patah saat main entah apanya. Yg jelas ini game bagus banget",neutral
Sugik,positive
Splash gem ini Harus bayar,neutral
game asu sinyal bagus kok di game server tidak merespon melulu asu emng lah tencent babi emng,negative
Kurang meng erti bar main,negative
Game ini sangat bagus,positive
Tolong kenapa pubg tidak bisa di dinwlod,neutral
Kenapa saya tidak bisa memainkan game ini,neutral
"Reward tier tidak ada, padahal tiar udah lebih tinggi",negative
Knp ga bisa download,negative
Kenapa selalu login gak masuk masuk mohon di perbaiki thank,neutral
Menurut saya bagus bagus Aja tapi langkah musuh tidack terdengar dan ketika menembak musuh tidack tahu knock atau tidack jadi dibaikin ya devolover yang terhormat terimakasih. Semangat buat devolover,neutral
"Pubg sekarang serba berat,,sedikit sedikit keluar sndiri,, bikin emosi aj,, makin kesini makin emosi",negative
Keluar teru la gu mau mai,neutral
Game buriq,negative
Geme,neutral
Gue saranin pubg buat grafik paling semood biar player hp kentang bisa main tanpa lag😐,positive
Ngasih musuh yg seimbang lah biar ada serunya dikit🥲,negative
"Knpa tiap login slalu ada notif ""Kesalahan otentikasi server. Gagal masuk.""",negative
Moga menghibur,positive
Katanya pubg hARam mati keluar asap,positive
Dasar PUGE haram,negative
Signal error,positive
Cmn mau bilang kok setiap main ngebug terus tier saya yang masih platinum udah Nemu musuh yang tier jauh di atas sih min,negative
"Saya kasih bintang 4 dulu karena saya gagal mendownload padahal saya ingin sekali bermain sama Kaka saya jadi saya harus menguras memory dulu biar bisa main bersama Kaka saya,dan untuk developer game ini saya berterimakasih karena Kaka saya bisa bermain dengan tenang walaupun suka ngomong kasar😁.",positive
👍,positive
Step kurang kedenger sama di map juga kadang ga keliatan step nya,neutral
Hello pengembang.. Akhir akhir ini masih terjadi bug Kebal .. Mohon segera ditindak lanjuti karena sangat mengganggu jalan nya permainan,neutral
Tolong lah bug nya di tindak lanjuti gua main solo udah nembak gak mati mati,neutral
Game nya cukup bagus tapi beberapa orang kebanyakan sering berkata kasar,neutral
"gimana ini, growingpack nya kaga bisa di klik, tolong segera di perbaiki",neutral
Game perang yg bagus saya suka cuma Sering bug,neutral
aplikasi bagus,positive
"BUG SPECTATOR, SINYAL BAGUS PUN MASIH BUGGGGGGGGGG...... GABISA TDM!!",neutral
Eh kenapa ukuran gamenya nambah?,negative
"Menurut gw PUBG itu emang game murni battlefield, klo dibandingin sama game Ape* lege*d, PUBG itu ketinggalan mekanismenya, karna apa? ya karna game genre peperangan sekarang udah punya skill skill khusus yang membuat game jadi lebih seru aja gitu.",neutral
Sudah gak asik lagi,negative
Ok,positive
"Ga tau harus gimana,,, ada ga,, orang yang bersedia ngajarin chelsi mainnya?? Maaf,, saya ga terlalu paham tentang game ini,, makanya chelsi butuh guru,, hehehe terimakasih.",positive
Kadang saat di bagian download hd kok gak support ya jadi ulang lagi kenapa ya,positive
kami ber terimahkasi kepada perusahaan pubg telah menemani seluruh bermain kami dan terimah kasi,positive
Geme,neutral
Saya suka,negative
Tolong yang pake suntikan dikurangi biar rame lagi nih game,negative
Pubg disaat aku donlod tidak terinstal,positive
Kakk tolong dong kalo tim kita ada yg mati bisa di idupin sama tmen yg hidup nya plss kaaa hhe kaya ff dong🗿,neutral
"Gamenya bagus,gameplay-nya juga seru.Tapi cuma satu masalahnya,ketika bermain ping selalu merah dan itupun terjadi juga dilobi,udah berkali-kali ganti server tetap sama,semoga diperbaiki lagi gangguan jaringan dan bug-bug nya.Terimakasih",negative
Gem na jelek,negative
Makin lama makin gak jelas... Habis update mainnya ngeframe mlu padahal 25 ms.. Gak pernah diperbaiki kulihat... Mending pubg season yg kemaren pas enak mainya gak ngeframe seperti sekarang gak jls sinyal bagus ngefram,neutral
game nya memang haram tapi ada pintu,negative
Ngebug an kontol,neutral
Game nya bagus tapi kadang suka framedrop Ama 1 lagi tolong dg kadang ada player ngelakkin mobil biar team mati kadang make bom padahal dah gw report tapi masih aja di diemin tolong playermya setidak nya di kasih peringatan lah,negative
Turunkan kapasitas mb Biar asik mainnya,positive
"Sekarang Merepotkan, tiap bulan harus update. Heran",negative
"Hai dev ni game dah di perbaiki terima kasih kerja kerasnya, dan ada 1 masalah lagi ya itu delay, aku mau mencet tombol peek and fire malah ga kepencet padahal tombol sebesar 200 apa iya kurang besar lagi, juga ada 1 lagi ya itu tim aku belakangan ini dapet tim noob saat peringkat platinum tapi saat aku masih peringkat gold dapet nya tim pro ini gimana tolong pisahkan player noob sama pro biar 1 tim ga terbebani",neutral
Bagus banget gamenya,positive
Game ini ada sedikit masalah kenapa akun aku yang dulu hilang padahal hp aku lupa sandi terus ke reset nama akun aku yang dulu Abyan800 yang sekarang Abyan80 tolong kembalikan akun aku yang dulu kalo ngga aku kasih bintang 1,positive
Wow sangat jelek,positive
Sering terjadi bug mic dan lag,neutral
"makin di update makin lemot nih game, aneh. tolong kesadran dirinya untuk memperbaiki. (masa kalah sama game sebelah😏)",negative
"Pubg sekarang terlalu banyak cheater. Sdah di report msih bnyak jga. Edit : Fix uninstall PUBG, cacat, terlalu banyak cheater. Tutorial cheat sampe unbanned banyak di youtube, bikin sia2 main. PUBG gk se-asik dulu, kalo ada bintang - (minus), kukasih minus 10",negative
Ko sekarang jadi lemot banget ya kak tolong diperbaikin ya 🙏💓🙏👌😏🙏🙏,negative
Ringanin sedikit gamenya hp saya hampir tidak sanggup lagi,negative
"It's so weird,to many bug",negative
Bagus sih tapi ada ngelag2 nya dikit,positive
Game apaan si ini udah donwload mau selesai ulang lagi bg0 ngabisin pake gw aja,negative
Gemanya bagus segi grafik bagus kendaraannya juga bagus tapi saya minta di apdet selanjutnya tolong tambahin tank dong pasti tambah seru terimakasih,neutral
"Dari pada update update hal hal baru mending perbaiki dulu bug bug nya, percuma semakin realistis game nya semakin banyak bug nya.",negative
"bug gyro, game lain kaya cod, apex, new state gyro ku aman, pas pubg main 2 macht gyro nya gerak sendiri dan ga bisa di arahin, tolong perbaiki bug di next update",negative
sering nge bug,positive
"Dwonload udah 4 kali pas mau di pasang ga jadi"" ada kek peringatan padahal penyimpanan masih besar",negative
Cemas (Celana masuk Shild),neutral
Gamenya seru.. Tapi semenjak ada aturan yang tiernya jauh dibawah gak bisa mabar lagi sama teman..,neutral
Data map yang sudah di download hilang.,negative
"Respon panitia lambat, ada team teaming masa di ban cuma 1 tahun, permanen lah, turney sekelas SEA masa gini",negative
Selslu leg bila sudah turun padahal jaringan pul pake waypay juga tetap legg,neutral
Games nya bagus banget Cuman kebanyak bug nya seperti di lobby Rp tertutup lah dan lain lain,positive
Aku belum pernah bermain pubg,positive
Game nya bagus tapi jaringan nya lambat tolong di perbaiki,positive
"Tolong dong kuota nya jgn boros boros amat, kasian yg masih maen pake kuota plis update kedepannya kuota nya jangan boros boros ya 🥰 game nya udh bagus kok",neutral
Maaf gw Bocil,negative
Lumayan ngeselin si Bu nya co,positive
Game bagus,positive
Untuk developer tolong atasi bug saat respawn nya donggg,neutral
"Sering masuk tayangan ulang, padahal sudah picik lanjutan (lobby).",neutral
Kurang bagus menurutku,positive
Halo bang tencent aku suka game ini membuat aku menjadi pro seperti BTR dan aku sering menghabiskan uang ayahku untuk top up game ini karena game ini aku jadi beban orang tua seperti temanku gilbert terimakasih tencent,positive
Ini games permainan nya g imbang masa LV4 sama lawan nya lv 15 k atas lama2 jadi g seru g imbang jadi males maen nya juga tolong d imbang kan lawan nya biar sesuay mana lawan nya kuat2 lagi,negative
Game battleroyale terbaik tetapi banyak bug dan chiter,neutral
Tolong di perbaiki bug keluar sendiri udah berkali kali keluar sendiri tiap mau chicken dinner malah keluar trus di suruh download data lagi sangat ngecewain 🤬💢💢🤬🤬😡😡😠😠💢,negative
Makin lama makin ga seru asu,neutral
BAGUS HD TAPI PUSING GW MAINNYA,neutral
Game Nya bagus tapi ada satu masalah yaitu sinyal nya jelek setiap aku login ke papji nya kok tiba tiba server tidak merespon dan Ping nya juga naik turun padahal buat buka yutube lancar lancar saja padahal tidak ada aplikasi di latar belakang tolong di perbaiki secapat nya demi kenyamanan pemain Sinyal jelek cok anj,negative
"Dari pengalaman saya main game ini saya merasa puas sekali dari segi event, gameplay dan yang lain",positive
Gk ad alok nya,neutral
Geme nya ngleg,negative
"Saya sebagai pemula cuma bs kasih bintang 3 , gamenya sih enak seru bs Mabar on mivlc dan map nya jg luas sangat bagus , akan tetapi pas ngebug uhhh kesel gua , tp gua gk ngenyalahin game kok mungkin saja jaringan di tempat gua kurang stabil . Dr keseluruhan nya sih sdh bgus hnya saja kurangi apdate aj ..😄🙏",neutral
untuk pubg tercinta saya sangat mengeluh karena server sering down dan teman 1 team tidak setara dengan musuh (dimana team musuh jago² sedang kan team saya masih pemula),neutral
"grafik mentok di HD,mending pubg new state grafik lebih memuaskan.ketimbang pubg original",negative
PUBG GG?,positive
Coba dulu mudahan tidak ? Bug,neutral
Geme,neutral
Seru sih tapi ram nya 10gb,negative
gema ajing gema babi,negative
Kalau makan paket nya banyak atau sedikit kalau banyak aku kasih bintang 3 kalau sedikit kasih 5 bintang 🙏🙏,neutral
Gua baru dauload,positive
Warnya gk seru,neutral
Mohon perbaiki bug dari sisi jaringan hingga map yang tersedia karena bug di play game itu menyusahkan player lain,neutral
Game berat,negative
"Tolong lah bug suara itu, setalah update game play jadi dely,,dan suara tembakan single, padahal itu auto,🙏bantulah perbaiki secepatnya.",neutral
Tolong di perkecil size update nya. 😒,positive
Level 30 vs 70,negative
"game yang penuh bug dan cheater. apakah anda merasa sudah memberikan yang terbaik buat player ? (ingat game gak bakal bisa bertahan tanpa kuantitas player, maka berikan kualitas buat player) mobil bisa setengah bodi masuk pohon, aneh. player dibuat lag truss, game sampah kah ??? Nyesel beli royal flush 🤣🤣🤣 cheat baru, damage gak jelas, nembak badan 2 peluru langsung knock.",negative
Game ini bagus tapi tolong diperbaiki karena saya sering kali kalo main squad teman saya sudah main tapi saya masih loading saat sudah selesai loading saya langsung mati karena di tembaki musuh terus menerus jadi tolong diperbaikinya,neutral
"masih bertahan dri 2018, wlaupun tman pda pensi smua😞",positive
"3 bintang dlu soalnya baru nyoba nih game,kalau menurut aku bagus nanti ku kasih 5B dah",neutral
👎,negative
Livik yg dulu lebih bagus dari livik yg sekarang. Biar sampe kapampun saya tetap sial dan akan slalu sial karena skin yg saya harapkan tidak pernah saya dapatkm M146 glacier.,positive
Bagus cuman terlalu mahal tuk agrep nya,neutral
Hmmm aku suka PUBG asyek permainan nya min👍👍👍,positive
Banyak Cheater sekarang,negative
mungkin bisa dikembangkan grafiknya agar mendukung player dengan kualitas device rendah seperti saya,neutral
Balikin pubgi kaya dulu woe baru main lagi udah banyak yg brubah jadi gk enak kali🤧,negative
Min sesekali colaboration sama nekopoi dong pliss😡😡😡🤬,neutral
"Saya sudah main,lalu saya keluar dari game man masuk dengan akun baru.main lancar,tapi pas saya mau masuk lagi pake akun lama tidak bisa masuk,karena pas saya keluar dari akun yg lama saya habis update dan masuk pake akun baru belum di-update.dan saya disuruh update,,tapi saya sudah update berulang-ulang tetep saja g bisa masuk game,,,jadi tolong bagaimana caranya saya bisa masuk game lagi,,,thanks.....gamenya saya suka dan bisa menghibur",neutral
cpet di benerin lah tencent masak mau maen stuck di loading mulu hadehhhh,negative
"Buat masuk kelonin harus punya koneksi internet yang lancar, sama ada beberapa bug yang ngerepotin bagi player pubg, kayak bug ganti kamera ke fpp jadi bug karakter jadi T-pose saat ke fpp, dan tidak bisa memakai granat, menu memilih loot heal dan granat yang udh di kumpulin gak muncul dilayar udh sekian terima kasih 🙏🙏🙏🙏🙏🙏🙏",neutral
Sering Terjadi Frame Drop Fps Padahal Ram Kosong Penyimpanan Luas Aman Ni Gamenya Msh Sering Frame Drop Tolong Di Perbaiki Ya,positive
Mohon Maaf Ketika sedang bermain Jaringan Sangat Rendah Merah Kuning padahal saya menggunakan WIFI,positive
Game termantuls,negative
Ok,neutral
Tolong untuk player HP kentang di maksimalkan lagi biar makin rame.... Dulu ram 2 gb enak bngt buat main. Sekarang 4 gb ke poto kopi lagi ngeprint rusak nah itu... Parah,negative
Baik,neutral
Hape kalian aja yg kentang,positive
Haraaammmmmmmmmmmmm,negative
"Cuman frame doang sii,padahal Hp mumpuni",positive
Daveloper mohon kalo beri musuh yg seimbang tadi saya kalah sudah 12 kali,negative
"Game nya bagus, tapi sayang suka ngelag padahal jaringan lancar 4G dan juga update nya jangan terlalu jga para player pasti minggir liat upadtenya..",neutral
gem asu gem haram aku instel gak kenak,negative
"Kok aku blom dapat notify update nya, padahal teman yg lain udah",positive
Masok pak eko.. 🤣🤣🤣,neutral
"Game fps yg terlalu mudah , kebanyakan bot atau AI",positive
Tolong optimal kan agaar tidak banyak bug,neutral
"PERTAMA KALI RILIS PUBG ADALAH GEME YG SANGAT DI MINATI OLE BANYAK ORANG MULAI DARI ANAK ANAK SAMPAY ORANG DEWASA , TAPI SAYANG AKIR AKIR INI PUBG HAYA BISA DI MAININ SAMA ORANG YG HPNYA RAM 4 KEATAS , BAGI YG RAM TIGA SANGAT BERAT DAN LELET. TOLONG DI PERBAIKI TERIMAKSI.",positive
