content,sentiment
pubg game murni medan perang bandingkan game apex legendaris pubg ketinggalan mekanismenya ya game genre perang kemampuan kemampuan khusus game seru,1
game rusak teman,0
mohon perbaiki kena bug pesawat sayap ekornya turun reruntuhan paradise mohon perbaiki kakak sekian terima kasih kasih bintang penuh pubg mobile,2
game bugnya ponsel meledak canda ya teman ya,2
pakai gfx tool aman,1
grafik bagus mengunduh sulit penyimpanan ruang penuh,2
segi grafik game bagus unggul terkadang grafik terputus putus dropsinyal hilang wifidan pertandingan kekurangan game inisalam winerwinerchickendiner,2
musuh jalan suaranya sm petanya gaadalangkah kainyapdhal persis lucu ngoding niat ngoding,0
seru,2
pilih pertandingan squad squad vs solo anjing,0
sinyal main turun parasut eh bug jalan ngambil senjata,0
game masuk akal cheter,0
cari pertandingan peringkat tolong diperbaiki,1
terima kasih game haya jaringan stabil mohon pembaruan berterima kasih,2
gerakkan karakter lambat lambat tanggapan serasa menunda,2
sayang game pembaruan ponsel pubg nglek tolong perbaiki biar ponsel kentang ram estabil,0
pembaruan bug urus ponsel berat anjing,0
bagus,1
login,0
bagus,1
pria ajege,0
pubg cheter cheter posisi musuh menyulitkan pemain pubg bermain pubg peringkat bot pleyer berkurang bermain pubg,0
kasih bintang pembaruan berat walaopun pemula,0
game sinyalnya tolong perbaiki jaringan sinyalnya,0
bug bug bug pembaruan nyaman main kesal emosi tencent hai,1
all bug tencent bantu mee,0
tolong acara,2
kurangin ksian ponsel ram,1
archangel livik,1
disuruh izinkan acces media diizinin buka pubg jelek,0
ponsel muat main pubg plus mengunduh ponsel lancar,0
versi pubg berat main,2
admin kolaborasi ultraman,2
bahus,2
ram tersiksa,1
pubg skgr lancar gerak jaringan ok,1
pembaruan login ya,0
login masuk masuk mohon perbaiki terima kasih,1
nama pubg newbieangka lupa main lancar wifi ponsel mi note profesional lancar tolong perbaiki seru,1
pembaruan bagus buruk bug rumah batu karakter tembus tanah suara kresek sinyal memburuk tolong perbaiki versi pemain nyaman memainkannya,2
game bagus kereenn up mahal ram menampung game keberatan memiliki file besarr,2
game terbaik,2
anjing pintu kakak,1
game bagus bagus,1
hai pubg aneh login pakai data pakai wifi lancar main teman tolong perbaiki,2
masuk akun,0
permintaan,2
anjing pembaruan,1
habis pembaruan bs masuk tolong,1
gamenya pemain game play fiturnya grafiknya kasih bintang,0
tolong game pubg mobile gacha skin kasih kasih skin mohon tim pubg mobile terima kasih,2
ya better previous pembaruan is worse dibandingkan current pembaruan,0
bug meresahkan jaringan naikmaaf bintang,1
sensitivitas rusak tombol tembak menyentuh aneh tolong pembaruan sensitivitas,0
kasih bintang ram ponsel lancar mohon development turunkan ram mengunduh,1
memori ponsel,0
game bagus,2
me peringkat bintang hoki otu hajat tolong kedepannya gacha kasih hoki kakak iri,2
tolong larang play store mengunduh tolong kasih berkali mencoba game,1
admin pembaruan perbaiki sinyal bagus lancar pembaruan macet pindah game perbaiki admin edit bagus game play game sebelah pubg game sebelah contohnya terjun pakai skateboard,2
bagus oyy,2
kasih skin admin orang incar skin,2
game haram,0
gamenya mati asap lucu,2
grafik batas hd pubg negara grafik memuaskan timbang pubg original,0
belajar semoga bagus game,2
perangkat membuka kunci fps game menyegarkan membuka kunci,0
vektor amunisi puluhan lo tembak kena relod,0
kasih bintang bug terjun mendarat memegang tali terjun payung tanah menyesuaikan senjata ambil musuh mengambilnya duluan tolong perbaiki bug meresahkan playernya tolong pengembang pubg tolong perbaiki bugnya sekian terima kasih pubg,1
bot kerusakannya gila,0
masuk game pubg ya pesan penyimpanan space on mobile telepon bodoh perbaiki ya,0
me peringkat bintang hoki otu hajat tolong kedepannya gacha kasih hoki kakak iri,2
seharian gagal login via twitter,0
perbaiki biar main,1
yagak tanyak,0
bagus,2
jajal sek suka,0
tolong pengembang sarankan game turunkan fps dukung ponsel ok terima kasih,2
cinta pubg mobile,2
usahakan perangkat menengah bermain berat game,1
sayangkan login,0
akun gah,2
game keren bagus draf rumputnya ya asli menyebalkan handphone ram menyimpan file pubg tencent game pemeran main pubg mempermudah ponsel ram contoh teman mencoba game pubg mengunduh file jahat selesai mengunduh aplikasi psti perbarui sruh dwld sprti bndel,2
game seru sinyal lancar,2
game bagus menguras kantong segi ponsel harganya jt skin mahal kalanga menengah tersenyum,0
tertunda,0
pembaruan free fire pls kena tuntut pemain papg pls pembaruan arena arena free fire pls komentar,1
game mengalami macet memuat ranked jaringan bagus selebihnya mantep,2
game bagus,2
permainan bagus pass login,2
bodoh bodoh bodoh bodoh,0
bagus,1
skin gratis kah,1
tolong turunkan ram pubg pils,0
mengunduh masuk pembaruan disuruh mengunduh malas hambhr kuota grafik keren game jelek ya harap bug grafik perbaiki beda iklan,1
game menyenangkan,2
kirain kena patah lancar mendarat kena tembak,1
peringkat tier payah ah,1
ponsel kentang,2
ya habis pembaruan server error,2
livik bagus livik biar sial sial skin harapkan,2
mantul,0
diperbaiki bug mati spectate teman tampilan diam bug fitur recall teman mati teman recall bug bangkit pemainnya in diam,1
ponsel ram main orang membeli ponsel bagus butuhkan,1
hi bermain game on redmi,2
meningkatkan pembaruan login aplikasi error hapus mengunduh ulang,1
kangen pubg pensiun,2
so stupid game always rusak stupid do memikirkan telepon is kentang dimensi ultra stupid pembaruan,0
mengunduh ulang masuk game,0
tolong pembuat game login sinyal ponsel ram betulkan hapus instalan game,2
metro royal,1
serius game mantep,2
pertandingan,1
anjing login login bilang pilihan batal maksud,0
game bagus pembaruan tolong kecilkan ya tencent,1
grafik buruk,2
koneksi error bermain jaringan stabil,0
niat main login game aneh sinyal stabil plus wifi lancar peringkat jelek sepi main orang game beda game,0
bagus,2
hmm pubg pembaruan lancar ya tolong pengembang mengatasi,2
game is rusak mengunduh directly on base game is rusak acara cheat keras grafis elite tires,0
bug,0
hai pengembang or pubg pemain pubg pemain on realme gt master edition it be fps acara it memiliki ram is snapdragon fps pengembang or terima kasih,2
pemain penyimpanan,1
tolong notifikasi membunuh perbaiki suka bingung musuh mengalahkan bagus,0
maaf ya tingkat infinite,2
akun pubg login tolong informasi,1
mikrofon kadang berfungsi,1
bagus kesal pembaruannya hapus instalan aplikasi maklum ponsel kentang,2
pubg memuat bro,2
is blokir bau bagus bayi,0
bilang aneh pokonya,0
babi anyy sulit sulit mengunduh buka main redmi,0
game bagus characte bagus grafik bagus kasih bintang,2
pembaruan keren ya login masuk semenjak pembaruan,1
game rusak,0
terbaik,2
kasih hancur,0
bagus main pubg skin bagus,2
bagus,0
perbaiki,0
menata kasih binatang ya kakak,2
bug merugikan,2
game kecewa buka,0
bagus,2
mainkan,0
ngomong ngomong cheat bergegas buka dev tunggu main cheat bergegas,1
pembaruan malas main pubg,1
bug hilang keluhan grafik terputus putus tolong perbaiki tencentkraftonlevel infinite,2
jelek,0
minimal perbaiki bug,0
grafik terputus putus drop,0
livik bug,0
game keren,1
anjing,2
tolong acara royal pass perbarui keren,2
cepat mengunduhnya cepat mengunduhnya,2
game mengerikan tukang nyampah ngambil membunuh orang,2
android memaksa tutup pertengahan game pubg kompatibel android,0
bagus,1
puas up bagus turun,0
bug ya,1
tolong perbaiki bug,2
chitr blokir,2
bug hasil pertandingan misi rp bertambahtidak terbaca,0
pemain perilaku buruk em el,1
pertandingan mode peringkat fpp tolong tier pertandingannya sebentar musuhnya bot pertandingan menit masuk bot musuhnya gunanya lo tunggu pertandingan musuhnya tetrp bot tolonglah perbaiki bermain pubg suka mode fpp tolong,1
disaat mati nonton teman main gambar lancar,1
bagus anjing haram,2
seru,1
game mengunduh selesai mengunduh,0
suruh pilih karakterudah pilihpas masuk suruh pilih karaktertulisannyakeluar login biar loginmasuknya suruh pilih karakter,0
mengunduh peta,0
ya pakai wifi masuk memuat layar ram mohon bantuannya,2
tolong perbaiki bug parah muncul turnamen nonton turnamen tertarik lihat bug,1
bagus game,2
acara permainan batah batah seru berat ponsel cepat panas,1
perangkat annj,2
bug,1
pembaruan bug grafik terputus putus drop perangkat samsung,0
koneksi bermasalah login bermain pertandingan lolaloading lamakenapa pubg mendukung indosat selulerlebih telkomselanehknpa kartu biar nyaman mainjaringan bermasalah lainini telkomsel lancar,0
game pembaruan pembaruan,0
pubg haram,0
bagus game peta karakin peta mainnya percepat peta angregel percepat mainnya main peta cepat granat peta karakin ganti granat peta angregel sekian terima kasih,2
visual sinar blokir ya bagus conquerror ngpush pakai visual sinar peringkat turun serius menangani cheat auto aim dinding pelindung jumpshoot tambahkan skin kerusakan,0
ya dibuka gamenyaapakah batas hapus mengunduh dibuka,2
bugnya bug parah musuh mati acara bug benarkan,1
suka game protes pembaruan trbaru bugny kadang lompat menunda sinyal ms,1
ok,2
pubg kon asw main kena kesalahan serve anjing laah,1
mohon gamenya diperbaiki kurangin bug kelancaran bermain kasian ponsel kentang seru mainnya,2
mengunduh game game rusak ya,0
bagus,2
berat mode tolong kembalikan pubg,1
tencent bagus,2
bagus bagus,0
game bagus,2
pembaruan bug urus,1
cheat,0
semalam pembaruan kq main buka muncul tencent jam data hidup paket sinyal ponsel vivo ram baterai penuh main,1
tolong game playnya tingkat in bug menembak musuh memukul tanda,1
game kengerian,2
benci pemain cina,0
ya ponsel ram main pubg grafik terputus putus muluterpakasa game cal of berat hobi main game tembak terima kasih pubg dimainkan ponsel kentang,0
terima kasih menghadirkan hiburan ponsel semoga kedepannya berbaik hati,2
bug,0
kasih musuh seimbang biar seru,0
pertarungan royal peta zombie semoga dihilang lancar memenuhi penyimpanan kakak tencent,0
isd deatt pubg mobile,2
seimbangkan mati main posisi menteng tantangan diamond terima kasih tanggapan harap poin hebat main makannya mainnya solo membebani tim main tujuan fun strees naikin bintang crown,0
admin cheat peretas memakai konfigurasi alat cheat anti blokir pemain menggunakannya akunnya aman,0
ponsel kentang hapus pubg,0
tolong pronenya ditap dihold apex legendtambahi animasi masuk kendaraannya kecilkan ukurannya,2
kasih bingung tembak game tanda langkah apex perubahan nyaman,0
miminpubg ganteng tolong grafik dibuka ponsel kentang tolong yaaplis admin ganteng ya tolong ya retas,2
pubg mobile servernya perhatikan login lobi sinyal game sinyal nyaman pembaruan jaringan server mohon perhatikan,0
game rumah lengkap,2
parah mudah lancar putus kasihani pengguna android tolong dibenahi,1
bilang pubg berat ponsel kentang,2
bagus game ya sulit mengunduh,0
framedrop ya admin pembaruan install ulang sampah numpuk lho perbaiki ya admin jaringan aman kapasitas ponsel luas,1
game pemain login lamakalo main login tunggu selesai coba sabar main langsung main login,1
tolong perbaiki jaringan iya kadang masuk kadang masuk kasih bintang ya,1
saran ponsel kentang,2
main pubgyg keluhkan bug kabut,0
mengunduh,0
pubg mobile servernya perhatikan login lobi sinyal game sinyal nyaman pembaruan jaringan server mohon perhatikan,0
all bug tencent bantu mee,0
hi pubg,2
pembaruan aplikasi isinya sm bug cheat,1
perkecil kasian main mendukung tolong ya,2
halo cantik maaf,1
pensiun game inihadiah dr royal skin senjata scarlm kar skin dpm skin mobil lagiuda isi uc puluhan buka kupon koin sampahsaya random teman isi uc material meningkatkan tingkat pemain game pengaturan pemain isi uc kurangkan hokinya biar isi isi uc hokinya berx lipat,0
bentar pubg tercinta,2
om nyaman seson lagu alan walker on tolong kasih penjelasan bijak om,0
buruk pakai wifi pakai jaringan data sinyal jelek penuh perubahan sinyal sinyal sinyal sinyal super buruk,0
game seru pembaruan berat,0
perkembangan bagus kasian ram,1
bug,1
cinta pubg mobile,2
loadingnya start game permainan tunggu dipesawat terjun payung lewati,1
terima kasih pubg hoki,2
hai pengembang pembaruan game optimal perangkat rendah grafik terputus putus drop lancar game online berat grafik terputus putus drop lancar tolong perbaiki,1
saran turunkan ukurannya biar ponsel kentang samsung prime main pemain game maju pikirkan skin acara grafik grafik hd main pemain grafik bagus tolong timbangin admin pentingkan game keren pemain pilih pemain game ringankan saran terima kasih semoga tanggapan,0
game bagus,2
mainkan,0
nowadays game sucks item opened crated is unbelievable ive bermain months didnt dapatkan bagus item opening crated,0
buruk,1
tolong dikecilkan,1
sok hd,0
rusak,0
hati kau tencent kasian ponsel kentang penyimpanan,0
pembaruan,1
game bagus,2
pertamakali login pakai paket data ya tolong baiki main,0
berat,0
giroskopnya hidupkan dipengaturan kontrol,1
bug,2
berat,1
inisiatif,0
game terbaik,1
andmin pemain perlukan bukti nyata,0
tetaplah peringatan sesungguhnya peringatan bermanfaat orang orang,0
mengunduh buka ya mohon perbaiki,0
mohon maaf bermain pubg mobile suka lancar mohon diperbaiki secepatnya pemain pubg mengeluh game pubg terima kasih,0
bagus bye pubg terima kasih mengisi musim skrnggood teman online ponsel kuat pembaruan pensiun kapasitastolong kembalikan pubg kyk,0
game bagus game haram sulit mengunduh data lamabanget,1
game bodoh,0
terhormat tencent tolong perbaiki login via twitter keterangannya gagal masuk berhenti main pubg,2
vektor amunisi puluhan lo tembak kena relod,0
mengalami tata letak hilang utilities hilang bs tombol pengisian darah,2
bagus,2
pembaruan musuhnya lemah,1
terbaik pubg kedepan nyahapus skin bug game,1
tolong ya bug pelurunya meresahkan bug mendengarkan stepjejak kaki musuh,0
pubg game anjing,0
senjata snipernya tolong jenisnya baretta,2
game anjing edit bug kerusakan,2
mengunduh nyaman ana sarankan pengembang menutup aplikasi merugikan penggemar,1
game bagus login tunggunya apex lelah seru,0
game seru benarkan,1
laporan tanggapan main tdm assault musuhnya teman pembaruan terbaru benarkan bug game masuk game game musuh musuh mohon pencerahannya,1
login facebook tolong perbaiki akun harian,0
kakak uang tunai bekasi profesional,2
beli uc,0
peta downlodmain erangel cm putihbangunan keliatanmasak cm main livik,0
mode pilihan pubg berguna sihmau main mode duo peta miramar karakin sulitnya ampunbahkan masuk permainantolong perbaiki pengguna pubg kecewakarna game sekelas pubg mendunia mode berfungsi tertera menu game,0
game bagus bug,0
hiburan malam dewasa panas pubg mobile,2
habis pembaruan bug tolong tencent perbaiki bintang,2
ram kakak huhahahh kakak ngabisin paket bercanda mengunduh pubg ram ram aslinya game bagus,0
pembaruan bug awalawal main,2
pengembang pembaruan menemukan bug pemain marah game beratlag grafik rendah,1
login,1
bintang parah rasakan skrgsemakin kedepan parah bug ysaya memakai ram tolong memikirkan ponsel ram memadai,0
mengunduh niatnya nostalgia maaf login facebook gagal kecewa pemain main pubg,0
lancar,1
tolong pubg mobile pembaruan peta skin lancar gamenya kau fokusin meningkatkan,0
game buruk perangkat bagus bagus ketemu musuh jaringan seharus ram pubg turun lancar lancar parah saran pembaruan ya rilis pubg game buruk free fire grafik buruk lancar game,0
ramah mainkan pembaruan jaringan berat server asia berasa server amerika pemain streamer pubg mobile,0
bagus game kekurangan bug bug tolong diperbaiki,2
hi game aceh ureung,2
buruk game haram free fire haram,0
aplikasi bagus,2
pengembang pubg mobile versi bagus mengecewakan bermain grafik terputus putus drop patah jaringan bagus mohon perbaikannya terima kasih,0
cheat pubgdari pubg smpai skarangchiter,1
main mengunduh obb,0
kurangi bug,1
bagus bagusd,2
suka game pubgtpi patah kadang bug sinyal bagus mohon usahakan ya perbaikan game,1
bug didalam game diperbaiki turun pesawat suka bug rumah tanah kasih baju gratis biar koleksi,1
menyiksa ukurannya ponsel ram lancar kadang,1
game bagus tolong krafton tencent games diperbaiki kendala menerima notifikasi aplikasi pubg langsung ramai grafik terputus putus wajar alami main grafik terputus putus mengganggu permainan tolong diperbaiki,0
