content,sentiment
ya ponsel fps pastikan lawan paham tolong berat game meluang game,1
habis perbarui masuk diarahkan obb melayani,0
harap pengembang fitur membatalkan reload pengaturan mengubah setelan auto reload situasi merugikan mohon didengar terima kasih,2
coba pubg mode biar kemampuan mode vs miramar biar ramai,2
bagus,1
cemas celana masuk pelindung,1
tolong pakai cheat tolong blokir secepat laporan blokir,0
bug bug sinyal merugikan coba optimalkan server,0
bug quick teropong bidik,1
pembaruan hapus instalan mengunduh bug acara heran kecewa oi,0
bodoh,0
tolong kedepannya pubg mobile ya buruk camkan,2
ok,2
jarang hoki,2
mohon maaf berat game bintangnya,1
ngcok indok kau,0
bagus ram main pubg kedepannya kuat,1
mengunduh ya,2
game buruk bug main jaringan bagus login memuat,0
pubg bingung pubg kenal dimana game indah cepat nyaman tertawa lepas orang random toxic main havefun intinya suka pubg terima kasih pubg mobile,2
gamenya bagus main pubg hapus memori habis main free fire memori habis pensiun,2
bagus menghibur mengisi luang mabarjngn bawa perasaan anak muda,1
enter mama sulit kasih bintang,0
bagus hiburan kasih grafik terputus putus,2
game zangat bagus anak permainan bagus ngepronn ajmnjay,2
bagus,2
game haram,0
jaringan is stabil permintaan runs langsung login into game enter pertarungan tolong it,1
pengembang tolong perbaiki bug tolong keamanan blokir perbaiki cheat anjing,0
bo,0
cheat,0
pubg sesi habis kadang main coba benarkan bosan,1
bosan,0
bug cheat disayangkan,1
ngambil gratik aduhh,0
bagus,2
tolong bug macet memuat,1
bug,0
uji in pubg ka ayo barang barang uji in pubg ka,2
pembaruan ulang bermain game menu utama handphone,2
mengunduh gsk,1
pubg bug tolong bug kerusakan skin banyakkan bug benarkan,1
ayolah membuka kunci fps,1
bugnya bug parah musuh mati acara bug benarkan,1
gemko haram,0
game bagus ponsel mendukung,2
game haram,0
pubg turun turun sat dibuka bug,0
permainan seru,2
pengguna cheather,2
bagus vip blokir brutal main blokir lanjutkan,0
pertandingan pertandingan,0
masuk akun facebook masuk bug,1
game pubg bagus tolong kondisi ponsel ram,2
bosan ponsel ram jadiya,2
bagus games ya bug,0
tencent anjing,2
bug acara,1
game grafik buruk bit pintu,2
sulit login in merepotkan,0
game haram bos,1
masuk metro royale yh mengunduh versi aslinya versi kejadian kemarin selesai main masuk masuk metro tolong,1
game grafik buruk mengunduh,0
game seru,2
bug mode arena karakter normal beli senjata sejenisnya,0
buka pubg,2
mohon perbaiki bug sisi jaringan peta tersedia bug bermain game menyulitkan pemain,1
bug sarankan acara pubg fokus perbaikan,1
tolong perbaiki gime main ditembaki musuh dimana langkah musuh lari kepos tutup pintu buka lihat musuh aneh dimana musuh tembak tolong dibantu mksibhh,0
alasan mengasih bintang mencoba game,2
lancar lancar sekarabg lancar bandingkan membeli ponsel,2
tolong diperbaiki nonton temannya mati duluan mati duluan nonton teman,2
main acara bug suara musuh tembak suara tembakan bot,2
game bug mobil ngetril,0
game sesat game phising,0
bagus puas main tolong sistem gacha peti naikan item,2
sempak,2
pakai cheat blokir,0
pubg game haram,0
aplikasinya berat pembaruan,1
hh,1
kakak alok alok,0
game mengunduh selesai mengunduh,0
wan na bermain game game is rusak game,0
game seru kapasitas ram butuhkan lancar perkecil membantu pemain bermain,1
bug ngefris,1
main ya tolong,0
menyesal parah teman nyerang mati laporan kena hukum kalikali batasi pertandingan serang rekan tim langsung kena batas parah laporan teman nyerang hukum menyesal pubg melaporkan teman dihukum menyerang tencent buta,0
tampilan lobi dikembalikan versi sebelumnyatampilan pubg grafiklobby bagus musim pemain memiliki perangkat memadai memainkan pubg mobile grafik kostumisasi terbelitbelit,0
tencent tolong skin bajunya,2
bagus,2
gemapaan game haram game pencang,2
bug hilang keluhan grafik terputus putus tolong perbaiki tencentkraftonlevel infinite,2
pemain pubg dr tpih sayang ram ram,2
babi,0
segi grafik game bagus unggul terkadang grafik terputus putus dropsinyal hilang wifidan pertandingan kekurangan game inisalam winerwinerchickendiner,2
game good game,1
tutorial game coba,2
ponsel ram sanggup,1
game haram sok keras,0
fps bagus ponsel drop patah,2
main,0
ya game bagus stress,1
ponsel kentang,0
admin tolong metro royale bab rilis tolong metro royale sf tingkat helm cobra tolong rilis,1
wow ayolah turun pesawat langsung menit bodoh main pensiun,2
suka game ram ponsel mendukung,2
haram,0
hai pertandingan ulang bermain ins hukuman,0
parah segi,0
game terfavorit,2
game seru bagus suka game tolong ringan berat,1
mencoba ram wk,1
game login in,0
aq masuk permainan ponsel poco gt ram internal aq masuk permainan,1
maaf tencent persoalannya mengunduh,2
bug teropong bidik gerak pengembang tolong perbaiki,2
game bagus pintu,2
game jelek payah,0
game bagus,2
bagus hapiybaydi garapik nyata,2
so bagus,0
masuk sinyal baguskadang,0
game jelek grafik buruk,1
aplikasi bagus,1
tolong koneksi perbaiki koneksi mengalami bug,1
bosan om mengunduh game,2
berat,0
kasian minus,0
pubg bagus,0
cheat,1
mohon maaf bug kunjung company tencent kolaborasi nyaman pelayanan tolong benahi game pemain kecewa mundur bermain pubg acara dipreoritaskan sekian terima kasih,0
login game,0
ok game,2
baju kurrang menarik,0
tolong mode payload muncul tolong,2
game bagus seru berat ukurannya pembaruan,1
tolong perbaiki bug jaringan sinyal,1
pemain uang kuota,2
game bagus,2
tolong mode team deathmatch bomnya bunuh teman ketemu pemain ngebomin teman,1
bagus,1
game bagus bug tolong perbaiki,1
main bug lancar marah,0
grafik tolong hd ya,1
menggunakannya,1
bug temui game awm memukul ditembakin mikrofon bug nyala misi rp error bug minimalisir tambahan pembaruan gagal ekstraksi mengulang ponsel mengulang ponsel hasilnya mengunduh data main error aplikasinya,1
login twitter pubg akun pakai twitter,0
pubg berat kendala grafik terputus putus drop parah tolong diperbaiki memalaskan bermain perbaiki,0
game bagus tolong hilangkan bug,1
tolong perbaiki bug penontonnya rambutnya pakai helm,0
bagus bagus,1
oi peringatan game haram,0
tolong perbaiki bug login android,0
anjing bohong pubg bohong,1
pemain curangboss,0
kasih bintang mengunduh lancar,1
bagus,2
bagus menurutku,2
bug,1
tolong skin baju mistik animasi gerak gerak hilangkan pengguna ponsel rendah beli skin baju mistik menikmati animasi tolong perbaiki perbaiki naikin bintang,0
buruk,0
bagus,1
game bug footstep,0
game rusak,1
login muncul tulisan otorisasi dibatalkanterus disuruh tunggu menitsetelah login,1
gamenya bagus bug grafisnya ketahan cheat keamanan,1
kembalikan mode malam kembalikan indahan pubg versi,2
bagus pokokna,2
game bagus suara,0
berharap minecraftsupercell liga of legendaku tolong ikuti lgbt mohon tolong,1
pubg maju game terseru dunia masti,2
game bagus,2
bagus,1
bagus,2
tolong garena pervaiki bug langkah kaki ngedengar,1
game haram,0
game bagus bug perbaiki,1
game nyaman nyaman segi ukuran mohon dikecilkan biar pemain nyaman patah patah,1
bug ja bro pemain musuh grafik terputus putus pembaruan ja pembaruan performa biar grafik terputus putus lancar ketemu musuh malas main pubgmasak main pubg ponsel harga mahallama hilang penggemar pubg kalangan,1
ya main nyaman keringanan pemain in pakai ponsel ram suka game maju tolong perberat,1
ssd,1
bagus,2
bagus mohon perbaiki grafik terputus putus stabil bermain,1
seru,2
game bodoh mengunduh mengunduh bilang aplikasi berfungsi ngabisin kuota hapus sono gamenya bermain store mengurus game semoga cepat mati bodoh,0
hm coba semoga game bagus,1
game mengunduh sumber mulugak manusiawiniat mainkan game,0
kasian game pubg kehilangan langganannya peringkat mahal minati masyarakat indonesia pasarkan game indonesia mengerti pengguna indonesia pakai ponsel pemasarannya bagus ngulik indonesia,1
bagus game,2
acara ngeframee main grafik terputus putus drop face to face musuh grafik terputus putus langsung kalah acaranya bagusin,0
otomatis mengunduh menguras internet,0
krafton ya pembaruan sinyal stabil wifi lancar main game lancar ya ya,1
bagus,2
halo dev kemarin nyaman main main bug kecewa,1
splash game bayar,1
game jelek memenuhi memori,0
peta admin,2
main musim terang disayangkan bug pertandingan game berjalan tolong bug in game diperbaiki,1
berat game cheat habis game seramai orang campers,0
suara tembak hilang gatau arah musuh darimana tolong perbaiki,1
pembaruan terbaru banya kendala bug langsung game tolong dirilis sempurna biar mainnya seru seru,1
bug,0
babi anyy sulit sulit mengunduh buka main redmi,0
bagus games,2
salam ayam makan malam game suara langka kaki tembakan terdengar tolong informasi mohon partisipasinya,0
gilang,2
game raoejejekejennekekejekekekejjekekeje eueheheje eueheheje wyegegj jegevv wuehehejegej jehj hej hehejejej jejejejeid eheejehekwjejejejjejejejejehehejejejejejewj ij jejejejejejejejejwjeuesgzwjebddieiejdbdbxjkwjrdjdjdjrbrvr rvrrjehrrbrbrnjrj brrjrkrjrnridh brbr hd wallpaper of su sayang png animasi lomba programming sonde pi aneh ehshjejehejejrhehjejeheuejrhejejjejehrhejnr,0
permain bagus,1
game haram,0
saran pengembang pelit skin tiket peti premium beli,2
cocok perangkat kentang perangkat memiliki prosesor media teknologi semoga pembaruan mengoptimalkan kelancaran bermain game sekian terima kasih,0
memanfaatkan senggang bermain game inigame seruterima kasih pubg game dg seru bertempur,2
sngant bagus,2
tolong rendah sumber pack turunkan,0
bagus,1
tolong acara,2
pubg tencent keanehan skin menghilang bug tarjadi milai tembus tembokcheter musuh nembek perusahaan pubg harap perbaiki thaks,0
kakak,1
ya seru panggil game haram,2
andmin pemain perlukan bukti nyata,0
gamenya bagus tolong admin kesempatan ponsel kelas menengah game orang orang tergolong ponsel spesifikasi gahar,1
pubg haram,0
good game ram,1
berat,0
bagus menurutku,2
mencoba lihat bagusan pubg frhe fire bintang,1
batas memuat layar,0
kebanyakan skin acara perang karnaval anjing,0
bagus brader,2
kasih uc gratis kakak,1
tolong pertandingan diperbaiki tim pemain noob adil,1
game bagus epepe,0
tolong perbaiki jaringannya bertemu musuh mati duluan menyerang musuh menerima kerusakan jaringan tolong diperbaiki secepat,1
pubg rusak bug merugikan tembak musuh kena memukul masuk musuh mati mati mohon perbaiki mohon pubg crapton tencent mohon tinjauan ulang game mengalamin siang main tembak musuh kena tipi mati mati,1
bug ya,1
data peta mengunduh hilang,0
tolong game game play tolong musim musim,1
snapdragon fps admin,2
mengunduh data login data hilang kembalikan kuota,1
growingpack klik tolong perbaiki,1
beratvitur ajasemua serba beliajoor lembuut,1
blokir permanen tim vietnam merugikan tim,0
jaringan jelek ponsel dukung game,1
bagus ok,1
peminat menurunu berbenah,1
bagus sulit,1
kecewagame pubg dimainkan koneksi facebook masuk facebook otoritas dibatalkan,0
pink jaringan stabil kakak,1
serius game mantep,2
mengunduh main,1
mengunduh install pubg haram,0
ok,2
terhormat admin pesan perihal game pubg mobile wawasan pemain kecurangan cheat tolong admin tindak lanjuti memakan korban meresahkan sekian terima kasih,2
blokir vietnam bermain in sea pertandingan ulang pertandingan ulang,0
tolong admin orang orang bangladesh nepal india myanmar bodoh servernya game seru,0
dibom teman laporkan,0
senang game kebanyakan pakian permanen harap memperbaiki game bagus kehilangan pemain,1
pindah free fire malas main free fire habis habiskan dm,2
hiburan seru gemasnya,2
visual sinar blokir ya bagus conquerror ngpush pakai visual sinar peringkat turun serius menangani cheat auto aim dinding pelindung jumpshoot tambahkan skin kerusakan,0
bagus,1
kasih bintang bodoh,1
iya granat hancur,0
nyaman makan ram ponsel donload,0
mode klasik menghidupkan tim mati nonton buatkan su,0
shap,2
berhubung kemerdekaan tolong tambahkan senjata milik indonesia,2
kebanyakan acara,0
bug gyro gerak didalam game aktifkan gyro always on main normal gyro dikontrol sehari gyro kontrol tangan getaran dicoba letakkan lantai gyro gerak arah jam coba gyro teropong bidik on gyro gerak aim sulit kontrol,1
maaf turunkan peringkatnya game konsisten meniru game pengembang sebelah fitur fitur item perang nyata,0
is blokir bau bagus bayi,0
kasih bintang mengunduh koneksi jaringan bagus,0
bagus sayang teman main,2
senang main game,2
mikrofon kadang berfungsi,1
kasih bintang bug bug aneh chet mohon blokir akun terdeteksi chet nilai game trimakasihh,2
saran coman server ganti menyulitkan ganti server tunggu ganti server,1
game in bagus,2
coba,1
jeleknya,0
buruknya cheat,0
game berat versi orisinalnya,0
pubg semenjak pembaruan bug hitam screenfore tutup,0
pemain menyesal peringkatnya buruk komentar buruk tencent krafton perbaiki bug,2
terblokir mengunakan konfigurasi membantu meringankan lancar ponsel turny membantu membukakan akun evosxzabuza,0
bagus,2
game bagus seru sulit cari pertandingan ya berhari main temu pertandingan,1
kasih,1
terbaik game,2
tolong bug lancar jaringan diperbaiki,1
bagus,2
lancar,0
mohon pembaruan berat khusus ponsel kentang bayar popularitas pubg mengembangkan,1
mohon pembaruan gambar,2
masuk permainan memuat layar,1
game kesukaan nu bagus bagus ringan biar ramah all perangkat biar pensiun,1
disuruh izinkan acces media diizinin buka pubg jelek,0
game bug,1
ak mengunduh pubg lambat,1
kasih bintang bug main tembak musuh peluru peluru habis tolong perbaiki,1
mengunduh buka ya mohon perbaiki,0
aq masuk permainan ponsel poco gt ram internal aq masuk permainan,1
menyukai gems kendala gems seru ya drop fps lancar parah sinyal bagus,0
admin kolaborasi tolong,1
ya ketemu musuh ms misuh,2
data file,1
game menyembah patung,0
mintak dm bg,2
bug temui game awm memukul ditembakin mikrofon bug nyala misi rp error bug minimalisir tambahan pembaruan gagal ekstraksi mengulang ponsel mengulang ponsel hasilnya mengunduh data main error aplikasinya,1
mohon maaf terpaksa un install semoga pengembang mengembalikan keaslian tujuan utama game kendala mengembalikan kenyamanan pemain bermain sungguhsungguh perngkat berpengaruh perangkat rendah intinya senyaman,1
helo botak tolong ayo,2
tolong kecilkan data mengunduh pubg sulit orang mengunduh,2
berubah pikiran game tebaik pubg kasih bintang,2
kasih bintang ram ponsel lancar mohon development turunkan ram mengunduh,1
macet lobi tulisan server tanggapan jam sinyal wifi kuat uji kuay pubg kendala,0
game ya seru,2
kasih bintang install alx game lancar kl ponsel ram,0
dasar game haram,0
sulit teropong bidik ya,1
menurun peminat,0
smakin pembaruan smakin lancar,1
terhormat tencent pemain pubg saran bosan lobi mohon ditambah fitur lagu mengimport lagu album,0
bagus,2
game is fun mengunduh it,1
pembaruan lancar lancar bug berat memori perbaiki tencent keluhan pengguna kembalikan lancar jaya permainannya,0
berat game,0
bagus,2
game habissinyal kuat dodolbanyakin boot sepi lari plangak plongok sepi ditembakin dodoljangan peta dodol berat jch ram ponsel orang isinya game ngabisin datamikir pakai otak game bagus bintang dikasih pemain kesal muntah bintang peta mode habis biskayak mati zona merah bantuan bos,0
grafik buruk,0
tolong perbaiki gamenya bangkai main peringkat bug babi,0
jaringan merah uninstaller,0
seseru duludah pensiun,1
pembaruan memburukbug tolong dhilangkan bug,1
data gamenya,1
bugnya ganggu,2
login dipersulit tunggu detik sinyal game,1
pembaruan makan memori,0
tolong ringankan gamenya pakai ponsel kentang main lancar terima kasih,1
bagus pubg mobile,2
portinaiti la pubg,2
tolong admin bug benarkan nyaman bermain,1
game bagus tolong krafton tencent games diperbaiki kendala menerima notifikasi aplikasi pubg langsung ramai grafik terputus putus wajar alami main grafik terputus putus mengganggu permainan tolong diperbaiki,0
hidupkan pemain tambahkan zona,0
ramah mainkan pembaruan jaringan berat server asia berasa server amerika pemain streamer pubg mobile,0
