content,sentiment
Kenapa sekarang pubg penyimpanan harus banyak saya sangat menyesal kenapa juga tidak seperti dulu bisa langsung login,1
Updatenya tidak menyeluruh jadi ngga bisa mabar,1
Broken,1
Pube taek sekaliiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,1
"Tolong atasi bug tdm dong min, udah report berkali-kali masih aja bug, contohnya ga ada musuh, gada peluru, dan ga ada helm sama vest",1
"TOLONG KEMBALIKAN KE PUBG MODE LAMA,,,",0
Gme ny trllu brat shngga HPny jdi pnas,0
Untuk game ny bagus ya min.Tp saya pengen Ngomong Kenapa Tidak boleh memakai gfx?? mimin kan tau banyak player yg hp ny kentang termaksud saya.Hp saya Ram 3gb ini butuh bangett gfx min.Saya cuman Ingin Tanya aja knp gk boleh pake gfx.,1
oke,2
"Untuk developer terhormat ,saya menemukan bug yang sangat menggangu yaitu ketika saya tereleminasi tiba tiba gamenya menjadi freze waktu melihat teman saya bermain characternya gerak di tempat dan kadang setelah di recall di map livik saya tidak bisa membuka pintu dan semua player hilang dan tiba tiba saya tereleminasi ,tolong di perbaiki karena bugnya sangat menggangu",1
"Bagus, keren",2
Silahkan coba,2
"Matching lama, kalo boleh ngasih saran tambahkan event mode D-DAY",1
Gamenya sih lumayan bagus tapi kalo donwload data data nya lama banget awas jangan donwload pubg gamenya gak bagus,0
bagi gua pubg gak ada bug cuma grafiknya tidak menarik iyh aku tahu tapi kurang menarik senjatanya di tambahin yang baru,2
"Hadehhh makin parah bugnya, bugnya saat mau turun dari pesawat rumah² malah hilang² Perbaiki lagi bugnya",0
"saya ingin menyampaikan tentang bug suara senjata di map livik maupun ivent pada saat ini,kenapa suara terdengar seperti taping padahal mode senjata auto,bug ini bukan baru baru di temukan,tapi sudah cukup lama,min mohon tanggapanya tentang bug ini,semoga di baca dengan developer PUBGM sekian terimakasih",0
"mkin brat aja ini game pantes byk yg pensi, kebnyakan event jdinya pusing, byk diftur yg gk brguna.",0
"gimana ini, growingpack nya kaga bisa di klik, tolong segera di perbaiki",1
"Eror, download ulang gk bisa""",1
Saran saja.. Jangan terlalu banyak event.. Mending lebih di tingkatkan penanganan bug dari pada event.. Semakin banyak even bug semakin banyak.. Game ini keren dan seru.. Tapi makin di update makin biasa aja gamenya karena banyak bug.. Sedih sih.. Seharusnya makin di update mainnya makin seruh.. Ini malah jadi lebih banyak emosinya 🥲,0
Game haram bagusnya ff lah,0
Frame Drop,1
Viral,2
HALLO GAISS,2
Kok game pubg ini pas saya mau masuk ke game ya malah keluar,1
"pubg seķarang makin gak jelas, burukkkkk",0
Game nya bagus,2
Pubg sekarang bug terus bikin males maen,1
Boleh lah,1
GAME HARAM MATI KELUAR ASEP HARAM HARAM YA POKOK NYA HARAM LA,2
Game ngontol sekali update ngelag,0
"Tolong di perbaiki masalah bug yang ada, makin bosan mainnya klo bug saja tidak di urus???",1
Masih banyak bug.. Jaringan bagus begitu sprint malah leg looting juga kagak bisa.. Bangke bgt dah,1
Update nya nambah Bug truss Bug nya ngelag² lagi,1
Terlalu berat gemnya...dan hp cepat panas...,1
"TOLONG DONG KALO ADA MUSUH ATAU LAGI WAR JANGAN FRAME BANGET,MOHON DI KURANGKAN FRAME NYA,KASIAN YANG DEVICE HANDPHONE NYA DI BAWAH STANDART!! KALO SUDAH DI PERBAIKI,AKAN SAYA BERI BINTANG LAGI MIN,TERIMA KASIH.",1
Ini game knp harus bagus banget sinyal nya gue uninstall ini game malas,0
"update sih ga masalah, tapi bugnya diperbaikin biar PUBGSER ga repot.... jika dikatakan masalah jaringan, yah, normal² saja buka game yang lain juga lancar² saja bahkan youtube, sampe ngedownload juga lancar² saja... kenapa setiap kali update bugnya ga beres ???...",1
Mulai dri season 1 sampai season 6 .. udah gak seru pupgm sekarang.. Maaf saya turunkan rate nya,1
"Kepada Tencent, saya sudah maen pubgM selama kurang lebih 7 season tapi kenapa yang namanya HOKI blom pernah",1
Jos,1
What happen pubg mobil? Whay you logout from every my acount.?,0
Machking nya setahun,0
😐😶😶,0
Mantap,0
updatenya kok lama yahh,0
Gw update mentok di 100%,2
"jujur masih kecewa, install pubg gl sampai di lobby selalu crash. giliran pindah ke pubg vn atau kr aman2 aja. penyakit apa lagi sebenarnya ini",0
Bisa ngga tanpa ada chiternya,1
Baru kemaren pembaruan sekarng ga bisa masuk game kenapa ya tolong infonya🙏🙏,1
Ini game bagus banget anjay suka Dan knp udah masuk mendadak keluar lagi Tolong perbaiki ya,1
Pubg mobile ngetodd setiap gue login sering banget ulangi download data 825.7mb taikkk lu bangsatt Kalau gw ketemu manager di jalan gw siram air keras lu,0
Benerin bug suara nembak di livik pliss,2
Game PUBG banyak peminatnya buat hiburan tapi kalau sering update ram makin besar tidak nutup kemungkinan game ini lambat laun akan ditinggalkan... Sangat disayangkan saya sekarang dah ga ada teman yg biasa main bersama...,2
"makin update malah makin nge bug, ngeframe nya bukan maen, kalo update selalu gede banget makan ram dan internal",0
"machmaking arena nya di benerin lagi dong,masa mau main tunggu 10 menit dulu baru masuk match",1
saya kasih bintang 2 karena saat di download lama banget! padahal hari itu koneksi jaringan saya lagi bagus,0
Sekarang pubg mau login akun salah Mulu katanya kata sandi salah padahal bener,1
Salam dari binjai,1
Saya kasih bintang dua karena gem nya patah² download nya lama biasa. Nya masuk nya juga engak bisa padahal udah ke download semua 🙏,0
Tolong d perbaiki server ny...kesalahan server mau masuk,2
"Knpa punya saya jdi burik banget malah lebih burik ketimbang game sebelah, pdahal saya dari dlu bagus aja ga kenapa², knpa pas update terbaru ini berubah punya sya",1
Sumpah ni game bagus banget deh dari dulu ga bosen bosen main nya,2
Ok lah buat isi waktu,2
Kasian rate minus,0
matap,2
Good🖤🖤🖤,2
Kurang,1
"Frame drop lag,",0
Game makin parah. Tembak musuh tidak mati². Game berjalan normal eh tiba² berpindah tempat . Pantesan sudah banyak yang uninstal.,0
Game nya bagus,2
Mantap👍,2
Jaringan saya sudah stabil tapi masih ada frame drop,1
Bug terlalu berat,0
Gak seru lagi dah kebanyakan update,1
terlalu buruk,0
Gamenya makin berat sekarang kgk kek dulu.terlalu over frame rate nya padahal udh gw setting rata kiri low semua tapi masi berat.device udah bagus tpi masi berat.tolong segera perbaiki masalah frame rate ini yang kadang suka bikin Force close paksa jadi keluar ngulangi masuk game juga berat🙏🏻🙏🏻🙏🏻,1
"maaf, apa ini hanya di hp saya atau yang lain juga sama. setiap saya log in kenapa selalu peladen tidak merespon padahal jaringan saya bagus.",1
Geme ya bagus cuman banyak bug ya seperti langkah kaki musuh dan selain jadi tolong di perbaiki yah😄,2
👍👍👍👍👍👍👍👍👍👍,2
Agak murahin dikit lah skinnya,1
Keren gue suka gim y,2
Game rusak.event gaguna,0
Hari ini main bagus.tapi besoknya main Uda erorr harus download lagi.mohon bantuanya..,1
Ok sangat baik,2
"Maaf sekali kenapa apdetan sekarang banyak ngebak maaf klau ada salah"" Kata"" Mohon di perbaiki",0
🐷🐷🐷🐷🐷🐷🐷🐷🐷 Vn,0
God luck,2
BALIKIN VIBE DULUUUU SEKARANG PUBG CRINGEEEEE LOBBY YANG DULUUUUUU,0
Kenapa tombol di pubg tidak bisa ditekan..,1
Geya. Bagus. Bangn,2
🗿,0
Ok,1
Kurang2 in bug nya . dikit2 bug meskipun relog juga,1
Tolong di perbaiki server nya biar gak leg ..saya penguna banwid 100mbps upto masak ia main pubg aja leg 😴,1
"Halo kru Proxima Beta, saya dari season 6 saya main pubg gapernah di kasih hoki,, tolong lah Proxima, kasih lah saya yg hoki sekali, pliss lah kasih. Kalo gak di kasih yg uninstal pubg ini",1
NI GAME GIMANA DAH UDAH BANYAK BUG NYA DITAMBAH BUG SAAT RECAL TOLONG DIPERBAIKI JANGAN FOKUS COLAB MULU,0
"Developer yang terhormat, mohon baca.... Tolong rendahin lagi size datangnya karna size sekarang ini sudah menjadi 11.Gb Harap di kurangi lagi size nya.. Terimakasih :)",1
Game nya banyak bug.. waktu turun dari kendaraan karakternya lari ngebug..,1
"Masa dah menang tapi hasil nya ga dihitung, parah!!!",1
ayu ting2 makan kepiting👍 game pubg bukan maen👍👍👍,2
Kenapa loding nya lama amat skarang vs duo,0
Player Nya Kayakkk KONTOLLL Bisa Nya Nge Bokong dan HBD Doang,1
Setelah di update jdi banyak bug nya. Main jadi kurang nyaman.,1
Nerf irithel astaga susah banget lawan irithel di gold Lane Beatrix suka kalah,2
"Makin kesini.. Makin berat nih game, grafik sering gak stabil... Sering ngebug & ngelag, padahal HP spek dewa, tapi gak ngefek!!",2
Gemuk in keren cuu,1
malah kaya ep ngep,0
"Terlalu berat buat device standar, musti pake gfx biar agak lancar. Tolong dong developernya kasih solusi biar semua device bisa main🙄",0
ringanin size pubg yg buat hp kentang min'(,0
Udh download 100% tapi Malah nggk bisa masuk untuk download data Kecewa saya setelah download yh :-\,0
"Halo min, kenapa tidak bisa ditautkan sama facebook ya? Sudah di coba berulang kali, tapi tetap saja tidak bisa. Tolonglah 🙏",2
Makin kesinih makin buruk pake wifi pake jaringan data tetep sinyal jelek sudah satu bulan full ga ada perubahan sinyal sinyal sinyal sinyal super bad,0
"loading terussssss......kapan mo main y, padahal dh pake wifi, hadehhhhh....cobalah d perbaiki, biar kami para pemain ga pindah k tetangga sebelah, terima kasih.",0
Bagus sekali,2
Sangt menghibur,2
Setelah update malah makin banyak bug ga jelas perbaiki lagi woy cepet main jadi ga enak,0
Kok pubg saya ngk bisa di download sih 😞😞,0
Baik,1
Kenapa aplikasinya ngestag saat di buka layarnya warna hitam saya coba dowlod 2 kali tetep seperti itu ?,0
"Makin hari makin kalah Pesona/daya tarik ini game. Berat, lag, banyak bug yg tdk selesai2, udah SPEK HP minta mahal, item&skin masih mahal2 bgt. BYE..........PUBG. UNINSTAL.........Please wait........... ""Selamat Anda telah berhasil me-UNINSTAL virus pembuat miskin"".",0
Tolong diperbaharui dengan baik?,2
Mantap,2
Baru pemula,1
"kocak ini krafton banyak bug ppk, server did not respon, tbtb game stop pas lagi mainn haduhh, ini ada tambahan juga tbtb akun sy di banned 10 tahun alasannya karena cheat padahal saya ga cheat sama sekali, kecewa sih kecewa banget, akun yang saya pake dari 2019 ke banned karena tuduhan gajelas, tolong sistem banned nya di perbaiki lah",1
Mantappp,2
gem nya seru bangettttttttrttrrr,2
Iseng,0
"Halo saya avil Menurut saya pubg itu bagus tapi lebih bagusnya jika user baru di beri 4 UC setiap sehari selama seminggu, oh iya dengan bug nya tolong bugnya di perbaiki karena semakin banyak bug di game tersebut semakin tidak bagus game itu di depan pemain",2
"Update baru jd ngebug teruss nich....,,bikin rank hancur donk....",1
Mantap.,2
Maaf saya cuman bisa ngasih bintang 3 karane banyak sekali bug tolong di hapussss bug nyaaaa itu saja dari syaa !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!apa liat liat fucekkk men,1
Mantap jiwa,2
"LEBIH SERU GAME PUBG MOBILE DARI PADA GAME EPEP,KARNA GAME EPEP ITU GAME BURIK,PLAYERNYA TOLOL-TOLOL,BEBAN KELUARGA LUPA DIRI SENDIRI",1
Kenapa tidak bisa di download gema ini,0
"Map ngga ada grafiknya padahal udah di download semua nyampe 10 Gb, gimana nih",0
Donlod nya lama dan suka ngeleg gitu,1
Susah amat matchmaking fpp astaga.. 15 menit lohh ga mulai mulai. Jembut,1
Nais,2
Mantappp kayk taikk game ini,1
"Kok gak bisa di upgrade, udah di uninstall malah gak bisa di download ulang, mohon penjelasan nya developer pubg",0
Sering lg,2
Kenapa saya belom bisa update pubg padahal sudah di info kan mulu,1
"I am very happy with the service (complaints) of players when there is a problem very quickly there is action from the pubg mobile side, thank you",1
GAME TAI CHEAT MULU BABI,0
Good,2
Baguss,1
"Sekarang ping 677ms adalah hal wajar kah? Soalnya dalam 7 hari gua maen, pasti ada aja saat² ping nya tembus ke 677ms, Wifi/data seluler gua lancar jaya dekkk",0
banyak ngebugnya tolong dinperbaiki lagi,1
"Cooldown jaring spiderman nya di hapus dong min, spiderman yg asli aja ga pake cooldown ga asik ah, baru aja dikasih senang, malah dibikin galau lagi 🥲",1
"Always frame,",1
Permisi kak saya mau curhat. Kok punya pake kartu tri musuhnya blink2 teman tidak kelihatan di map. Relog pun sama aja kayak lag padahal 30 ms kk. Main untuk game lain dan sosmed jaringan nya lancar jaya 30 ms ini permasalahan dari game atau jaringan kk untuk divce biasanya sya pake hp ip xr kk. Kalau ada balsan dev sya ganti bintang 5,1
Semoga Pas Maen G Patah Patah H3h3 Tolong Di Per baiki Jejak Kaki Musuh Kalo Bagus Aku Tambahin bintang nya,1
"Tolong di betulin saya saat login game nya stak di akhir malah rilok lagi padahal Baru beli kouta, sama pake wifi gak kena",1
Sekarang main ms nya naik turun😭 jaringan ku okay aja,0
"Tolong untuk developer,segera di optimalkan untuk mediatek G96 sayang sekali masih mentok di 40fps tolong untuk di optimalkan lagi agar bisa 60fps terimakasih",2
Game Harammmmmm,0
"Game yang sangat bagus , tapi ketika player (karakter) saya ketika sudah di singkirkan musuh , ada bug menjengkelkan dimana tidak bisa melihat satu tim yang masih bertahan . Mohon ini untuk di perbaiki .",0
Entah kenapa setelah developer nya di ganti malah bugnya lama sekali di perbaiki,0
Saat saya ingin bermain PUBG ko di instal nya susah ya?? Padahal mau main sama temen🙂😭,2
"Semua sudah sesuai dri gameplay, graphics, mungkin yang harus di perbaiki adalah sistem optimize untuk lebih lancar di gunakan di hp ram 3/4, dan untuk update mohon perbaiki agar tidak harus download ulang resource yang sudah di download",0
Game burik najis cuih,1
anjay,0
Tolong MB nya di turunkan ya,0
tadi saya kasih bintang 5 . . sekrang saya kurangi jadi satu bintang karena pas versi baru payah di update tolong dong tencens di kurangi lagi ramnya. . terlalu besar kali,0
rilis yang buat ram 2/3 dong.biar ringan maunya.makin lama makn berat,0
"sering nglag, grafik patah patah l,aksi karakter tidak normal, banyak bug jika turun di tempat yg ramai pemainya",1
Baik,2
kok update ae to pak peehhhh hpku panas ge maen,1
👍,1
Lumayan bagus😍😊👍,1
Saya sangat suka dengan games ini,2
Waaw semakin membesar. Sedman mader paker,1
"Sekarang udah GK se-seru dulu,dulu bisa ketawa-tawa sama temen, sekarang semua udah pandan K,D,A pandang Skin Sama Tier",1
"Dulu saya sangat suka akan game ini, tapi seiring berjalan nya waktu semakin banyak update yang di lakukan sehingga semakin berat untuk di main kan. Saya berharap agar bisa kembali bermain jadi tolong untung development nya agar game nya di ringan kan lagi🙏",0
"Kasih bntang 3 ajah dulu, karna tiap kali maen tidak stabil jaringannya, leg.",1
Game ini sangat menyenangkan walaupun saya Gabisa ngatasi Nembaknya dalam jarak dekat saya menang trus,2
Kok saya pas donwload nya lama padahal jaringan saya ful balok nya gimana inj,0
"Tolong Yaa Ivent yang ada hewan atau monster di hapus gara gara itu aku war di gangguin sama Tu hewan sama monster, babi emang",0
Ngelak,1
Ubek update² dirik sundel tencent ne,0
Susah masuknya setelah di apdet.trpasak di hapus donlot lagi.,0
"Thank you so much for PUBG mobile udah collaborasion sama blackpink, aku kasih bintang 5, i'm so excited!!!",2
"Bug paling fatal di pabji ini tu (1) gabisa ganti senjata padahal yang lain bisa di ambil. (2) suara step ilang itu pdhal suara tembakan lainnya ada. (3) sama gabisa swipe layar kanan pdhal tombol lain itu bisa dipencet, tapi mau geser layar gabisa dan ITU GANGGU BANGET PAS LAGI MAIN. dan semuanya bisa ilang kalau relog lagi, sering banget kayak gini, kuharap pubg bisa benerin bug nya karena game ini yang paling the best buat saya :))",2
Bnyk bug dan cheat skrng,1
👎👎👎👎👎😝😝,0
Nice,2
"Banyak yang harus diperbaiki,mengecewakan",0
Game khong toll,2
Siip,2
Membosankan masuk Pubg di lobby hanya ada tulisan loading sedang mendownload apa yang ada di dalam game mencet sana sini tidak bisa pantas game ini sekarang sepi 🤣🤣,0
Kenapa gk bisa di pasang game nya,2
Game berat.. Sering frame pdahal jaringan bagus,1
"Tencen plisss lah Baned aja akun para ciether,setiap aku main ketemu sama ciether Mulu plisss....lah udah malas main kalo udah banyak ciether",0
Game fashion show 🤣🤣😂😂😂😂🤣🤣,0
Kirangi ceater nya montoon,1
Maaf saya sebagai pemain pubg islam salam toleransi maaf untuk karakter nya harus pake baju jangan enggak pake baju karena saya islam maaf tolong perbaiki ya karakter nya biar pake baju semoga di update 😣,1
👍👍👍👍☠️☠️☠️☠️,2
Seru sekali aku kasi semua nya,2
Udah download tapi gak bisa login gak jelas ni game,0
Akun pubg ku kena hecker..gimna sih cara mengatasi heacker itu ni..susah payah orang berusaha..malah di ambil alih sama heacker,1
Poco m3 buat ke Smooth ultra plis!,1
"Bintang 1 untuk game ini, alasan nya karena matchmaking nya terlalu lama.",0
Kintil,1
Agak lag lag,2
Gem nya cukup bagus tapi tiap uapdet nya bikin malas main karna hd nya makin besar sedang kan hp saya cuma ram 4,1
"Hai, saya ingin menyampaikan keluhan saya, pertama tujuan saya bermain game ini adalah untuk mencari hiburan, tapi setelah beberapa tahun bermain, saya tambah pusing dengan sistem ranked dalam game seakan-akan sangat sulit untuk mencapai rank yang lebih tinggi, mungkin memang kemampuan saya yang menjadi masalah nya, jadi saya pikir untuk tidak bermain pubg dulu untuk beberapa saat, untuk developer bisalah agak di sesuaikan sistem ranked nya, demikian dari saya Terimakasih.",1
Gue hanya RINDU PUBG yang zaman dulu. Bukan yang sekarang. Sudah mulai anehh. Semenjak sudah ga pake SEASON SEASON lagi. Pembaruan pembaruan mulai kurang jelas. Kenapa engga senajatanya aja coba yang di perbaharui.,1
Bagus ni geme dari pada ff. burik kaya tai gerana burikkkkkkk,2
"Setiap kali ada update selalu error, gabisa masuk masalah obb pak😭😭",0
